  0%|          | 0/4545 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                    
{'loss': 0.7374, 'grad_norm': 60.89891815185547, 'learning_rate': 2.3778071334214e-09, 'rewards/chosen': -0.05753784254193306, 'rewards/rejected': -0.0015518188010901213, 'rewards/accuracies': 0.23749999701976776, 'rewards/margins': -0.05585326999425888, 'logps/chosen': -448.6499938964844, 'logps/rejected': -256.7749938964844, 'logits/chosen': -6.0625, 'logits/rejected': -6.165625095367432, 'epoch': 0.01}
{'loss': 0.6963, 'grad_norm': 41.30814743041992, 'learning_rate': 6.050198150594451e-08, 'rewards/chosen': 0.28303831815719604, 'rewards/rejected': 0.04164848476648331, 'rewards/accuracies': 0.48124998807907104, 'rewards/margins': 0.24132689833641052, 'logps/chosen': -487.29998779296875, 'logps/rejected': -244.1750030517578, 'logits/chosen': -6.043749809265137, 'logits/rejected': -6.306250095367432, 'epoch': 0.15}
{'loss': 0.6634, 'grad_norm': 47.09383773803711, 'learning_rate': 6.314398943196829e-08, 'rewards/chosen': 0.23215332627296448, 'rewards/rejected': 0.01659240759909153, 'rewards/accuracies': 0.5375000238418579, 'rewards/margins': 0.21523436903953552, 'logps/chosen': -297.29998779296875, 'logps/rejected': -137.25, 'logits/chosen': -6.28125, 'logits/rejected': -6.578125, 'epoch': 0.16}
{'loss': 0.6529, 'grad_norm': 37.78996658325195, 'learning_rate': 6.578599735799208e-08, 'rewards/chosen': 0.4383544921875, 'rewards/rejected': 0.05387573316693306, 'rewards/accuracies': 0.581250011920929, 'rewards/margins': 0.38365477323532104, 'logps/chosen': -394.0, 'logps/rejected': -172.47500610351562, 'logits/chosen': -6.115624904632568, 'logits/rejected': -6.315625190734863, 'epoch': 0.17}
{'loss': 0.6742, 'grad_norm': 303.9525451660156, 'learning_rate': 6.842800528401584e-08, 'rewards/chosen': 0.21103210747241974, 'rewards/rejected': 0.04423217847943306, 'rewards/accuracies': 0.574999988079071, 'rewards/margins': 0.16706542670726776, 'logps/chosen': -211.39999389648438, 'logps/rejected': -104.8499984741211, 'logits/chosen': -6.456250190734863, 'logits/rejected': -6.724999904632568, 'epoch': 0.17}
{'loss': 0.6511, 'grad_norm': 48.499752044677734, 'learning_rate': 7.107001321003963e-08, 'rewards/chosen': 0.602978527545929, 'rewards/rejected': 0.15612182021141052, 'rewards/accuracies': 0.6187499761581421, 'rewards/margins': 0.4468017518520355, 'logps/chosen': -461.45001220703125, 'logps/rejected': -259.3999938964844, 'logits/chosen': -6.190625190734863, 'logits/rejected': -6.371874809265137, 'epoch': 0.18}
{'loss': 0.6485, 'grad_norm': 64.82344818115234, 'learning_rate': 7.37120211360634e-08, 'rewards/chosen': 0.5333923101425171, 'rewards/rejected': 0.16497421264648438, 'rewards/accuracies': 0.574999988079071, 'rewards/margins': 0.3687805235385895, 'logps/chosen': -389.75, 'logps/rejected': -170.85000610351562, 'logits/chosen': -6.337500095367432, 'logits/rejected': -6.634375095367432, 'epoch': 0.18}
{'loss': 0.6322, 'grad_norm': 108.74579620361328, 'learning_rate': 7.635402906208718e-08, 'rewards/chosen': 0.6414550542831421, 'rewards/rejected': 0.17201538383960724, 'rewards/accuracies': 0.612500011920929, 'rewards/margins': 0.46934205293655396, 'logps/chosen': -376.25, 'logps/rejected': -226.6999969482422, 'logits/chosen': -6.084374904632568, 'logits/rejected': -6.503125190734863, 'epoch': 0.19}
{'loss': 0.7006, 'grad_norm': 48.478271484375, 'learning_rate': 7.899603698811096e-08, 'rewards/chosen': 0.4306884706020355, 'rewards/rejected': 0.1658225953578949, 'rewards/accuracies': 0.581250011920929, 'rewards/margins': 0.2652831971645355, 'logps/chosen': -282.29998779296875, 'logps/rejected': -148.75, 'logits/chosen': -6.215624809265137, 'logits/rejected': -6.474999904632568, 'epoch': 0.2}
{'loss': 0.6325, 'grad_norm': 59.551551818847656, 'learning_rate': 8.163804491413475e-08, 'rewards/chosen': 1.0491454601287842, 'rewards/rejected': 0.26747435331344604, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 0.7805420160293579, 'logps/chosen': -478.25, 'logps/rejected': -262.57501220703125, 'logits/chosen': -6.071875095367432, 'logits/rejected': -6.196875095367432, 'epoch': 0.2}
{'loss': 0.6382, 'grad_norm': 47.654144287109375, 'learning_rate': 8.428005284015852e-08, 'rewards/chosen': 0.3888916075229645, 'rewards/rejected': 0.10345115512609482, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.2849365174770355, 'logps/chosen': -288.8500061035156, 'logps/rejected': -168.72500610351562, 'logits/chosen': -6.337500095367432, 'logits/rejected': -6.6875, 'epoch': 0.21}
{'loss': 0.6749, 'grad_norm': 112.23616027832031, 'learning_rate': 8.69220607661823e-08, 'rewards/chosen': 0.383544921875, 'rewards/rejected': 0.14289550483226776, 'rewards/accuracies': 0.6187499761581421, 'rewards/margins': 0.24017333984375, 'logps/chosen': -225.64999389648438, 'logps/rejected': -146.6999969482422, 'logits/chosen': -6.378125190734863, 'logits/rejected': -6.387499809265137, 'epoch': 0.22}
{'loss': 0.6431, 'grad_norm': 55.33588790893555, 'learning_rate': 8.956406869220607e-08, 'rewards/chosen': 0.3299560546875, 'rewards/rejected': 0.11841430515050888, 'rewards/accuracies': 0.675000011920929, 'rewards/margins': 0.21125487983226776, 'logps/chosen': -177.39999389648438, 'logps/rejected': -113.88749694824219, 'logits/chosen': -6.4375, 'logits/rejected': -6.765625, 'epoch': 0.22}
{'loss': 0.635, 'grad_norm': 37.61077880859375, 'learning_rate': 9.220607661822985e-08, 'rewards/chosen': 0.855236828327179, 'rewards/rejected': 0.23004150390625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.6250244379043579, 'logps/chosen': -396.6000061035156, 'logps/rejected': -193.8000030517578, 'logits/chosen': -6.109375, 'logits/rejected': -6.265625, 'epoch': 0.23}
{'loss': 0.629, 'grad_norm': 56.86992263793945, 'learning_rate': 9.484808454425363e-08, 'rewards/chosen': 0.786181628704071, 'rewards/rejected': 0.14471435546875, 'rewards/accuracies': 0.6812499761581421, 'rewards/margins': 0.6422363519668579, 'logps/chosen': -327.0, 'logps/rejected': -171.85000610351562, 'logits/chosen': -6.25, 'logits/rejected': -6.509375095367432, 'epoch': 0.24}
{'loss': 0.6211, 'grad_norm': 46.586936950683594, 'learning_rate': 9.74900924702774e-08, 'rewards/chosen': 1.1269042491912842, 'rewards/rejected': 0.28388673067092896, 'rewards/accuracies': 0.731249988079071, 'rewards/margins': 0.8428100347518921, 'logps/chosen': -488.45001220703125, 'logps/rejected': -242.8000030517578, 'logits/chosen': -6.175000190734863, 'logits/rejected': -6.525000095367432, 'epoch': 0.24}
{'loss': 0.636, 'grad_norm': 30.62021827697754, 'learning_rate': 1.0013210039630118e-07, 'rewards/chosen': 0.40070801973342896, 'rewards/rejected': 0.13386917114257812, 'rewards/accuracies': 0.7250000238418579, 'rewards/margins': 0.26636964082717896, 'logps/chosen': -208.0749969482422, 'logps/rejected': -136.14999389648438, 'logits/chosen': -6.346875190734863, 'logits/rejected': -6.571875095367432, 'epoch': 0.25}
{'loss': 0.6019, 'grad_norm': 47.51727294921875, 'learning_rate': 1.0277410832232495e-07, 'rewards/chosen': 1.031640648841858, 'rewards/rejected': 0.2645935118198395, 'rewards/accuracies': 0.7124999761581421, 'rewards/margins': 0.7661377191543579, 'logps/chosen': -373.25, 'logps/rejected': -190.27499389648438, 'logits/chosen': -6.209374904632568, 'logits/rejected': -6.515625, 'epoch': 0.26}
{'loss': 0.5949, 'grad_norm': 42.07378387451172, 'learning_rate': 1.0541611624834874e-07, 'rewards/chosen': 0.8671875, 'rewards/rejected': 0.19038085639476776, 'rewards/accuracies': 0.75, 'rewards/margins': 0.67822265625, 'logps/chosen': -299.95001220703125, 'logps/rejected': -165.47500610351562, 'logits/chosen': -6.287499904632568, 'logits/rejected': -6.668749809265137, 'epoch': 0.26}
{'loss': 0.6279, 'grad_norm': 33.8117561340332, 'learning_rate': 1.0805812417437252e-07, 'rewards/chosen': 0.509082019329071, 'rewards/rejected': 0.09950866550207138, 'rewards/accuracies': 0.699999988079071, 'rewards/margins': 0.40864259004592896, 'logps/chosen': -197.75, 'logps/rejected': -128.0749969482422, 'logits/chosen': -6.28125, 'logits/rejected': -6.543749809265137, 'epoch': 0.27}
{'loss': 0.6156, 'grad_norm': 45.64840316772461, 'learning_rate': 1.1070013210039631e-07, 'rewards/chosen': 0.7283691167831421, 'rewards/rejected': 0.16963501274585724, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.558544933795929, 'logps/chosen': -267.29998779296875, 'logps/rejected': -143.72500610351562, 'logits/chosen': -6.21875, 'logits/rejected': -6.525000095367432, 'epoch': 0.28}
{'loss': 0.6026, 'grad_norm': 55.59117126464844, 'learning_rate': 1.1334214002642006e-07, 'rewards/chosen': 0.703125, 'rewards/rejected': 0.14027099311351776, 'rewards/accuracies': 0.6937500238418579, 'rewards/margins': 0.56298828125, 'logps/chosen': -280.8999938964844, 'logps/rejected': -119.8499984741211, 'logits/chosen': -6.121874809265137, 'logits/rejected': -6.474999904632568, 'epoch': 0.28}
{'loss': 0.6537, 'grad_norm': 63.77311706542969, 'learning_rate': 1.1598414795244385e-07, 'rewards/chosen': 0.5464324951171875, 'rewards/rejected': 0.28714293241500854, 'rewards/accuracies': 0.675000011920929, 'rewards/margins': 0.2599853575229645, 'logps/chosen': -212.39999389648438, 'logps/rejected': -162.9499969482422, 'logits/chosen': -6.265625, 'logits/rejected': -6.46875, 'epoch': 0.29}
{'loss': 0.5565, 'grad_norm': 24.093341827392578, 'learning_rate': 1.1862615587846762e-07, 'rewards/chosen': 1.196679711341858, 'rewards/rejected': 0.18613585829734802, 'rewards/accuracies': 0.800000011920929, 'rewards/margins': 1.01025390625, 'logps/chosen': -358.2250061035156, 'logps/rejected': -180.3000030517578, 'logits/chosen': -6.184374809265137, 'logits/rejected': -6.478125095367432, 'epoch': 0.3}
{'loss': 0.6021, 'grad_norm': 71.74864196777344, 'learning_rate': 1.212681638044914e-07, 'rewards/chosen': 1.6298828125, 'rewards/rejected': 0.3653320372104645, 'rewards/accuracies': 0.762499988079071, 'rewards/margins': 1.2638428211212158, 'logps/chosen': -533.7999877929688, 'logps/rejected': -278.8999938964844, 'logits/chosen': -6.050000190734863, 'logits/rejected': -6.293749809265137, 'epoch': 0.3}
{'loss': 0.5797, 'grad_norm': 38.76357650756836, 'learning_rate': 1.239101717305152e-07, 'rewards/chosen': 0.673632800579071, 'rewards/rejected': 0.020751953125, 'rewards/accuracies': 0.7749999761581421, 'rewards/margins': 0.6529296636581421, 'logps/chosen': -205.60000610351562, 'logps/rejected': -100.0250015258789, 'logits/chosen': -6.271874904632568, 'logits/rejected': -6.321875095367432, 'epoch': 0.31}
{'loss': 0.5674, 'grad_norm': 32.30470657348633, 'learning_rate': 1.2655217965653896e-07, 'rewards/chosen': 0.887011706829071, 'rewards/rejected': 0.12498168647289276, 'rewards/accuracies': 0.731249988079071, 'rewards/margins': 0.7613281011581421, 'logps/chosen': -270.5, 'logps/rejected': -161.02499389648438, 'logits/chosen': -6.234375, 'logits/rejected': -6.53125, 'epoch': 0.32}
{'loss': 0.583, 'grad_norm': 59.74074172973633, 'learning_rate': 1.2919418758256274e-07, 'rewards/chosen': 0.8900390863418579, 'rewards/rejected': 0.14958496391773224, 'rewards/accuracies': 0.7749999761581421, 'rewards/margins': 0.7401367425918579, 'logps/chosen': -258.04998779296875, 'logps/rejected': -111.9000015258789, 'logits/chosen': -6.331250190734863, 'logits/rejected': -6.493750095367432, 'epoch': 0.32}
{'loss': 0.5644, 'grad_norm': 44.18592071533203, 'learning_rate': 1.3183619550858652e-07, 'rewards/chosen': 0.766796886920929, 'rewards/rejected': 0.08046264946460724, 'rewards/accuracies': 0.800000011920929, 'rewards/margins': 0.685351550579071, 'logps/chosen': -228.6999969482422, 'logps/rejected': -104.07499694824219, 'logits/chosen': -6.328125, 'logits/rejected': -6.646874904632568, 'epoch': 0.33}
  warnings.warn(                               
{'eval_loss': 0.46952763199806213, 'eval_runtime': 80.5435, 'eval_samples_per_second': 11.832, 'eval_steps_per_second': 0.745, 'eval_rewards/chosen': 1.2728190422058105, 'eval_rewards/rejected': 0.24689871072769165, 'eval_rewards/accuracies': 0.8811342716217041, 'eval_rewards/margins': 1.0252034664154053, 'eval_logps/chosen': -371.4333190917969, 'eval_logps/rejected': -150.68124389648438, 'eval_logits/chosen': -6.0291666984558105, 'eval_logits/rejected': -6.899479389190674, 'epoch': 0.33}
                                                     
{'loss': 0.5606, 'grad_norm': 35.16158676147461, 'learning_rate': 1.344782034346103e-07, 'rewards/chosen': 1.299414038658142, 'rewards/rejected': 0.40581053495407104, 'rewards/accuracies': 0.7875000238418579, 'rewards/margins': 0.89453125, 'logps/chosen': -384.6000061035156, 'logps/rejected': -218.4250030517578, 'logits/chosen': -6.159375190734863, 'logits/rejected': -6.587500095367432, 'epoch': 0.34}
{'loss': 0.5272, 'grad_norm': 48.21589660644531, 'learning_rate': 1.3712021136063407e-07, 'rewards/chosen': 1.1355469226837158, 'rewards/rejected': 0.15642090141773224, 'rewards/accuracies': 0.7749999761581421, 'rewards/margins': 0.98046875, 'logps/chosen': -293.1000061035156, 'logps/rejected': -134.4250030517578, 'logits/chosen': -6.318749904632568, 'logits/rejected': -6.550000190734863, 'epoch': 0.34}
{'loss': 0.533, 'grad_norm': 62.263038635253906, 'learning_rate': 1.3976221928665784e-07, 'rewards/chosen': 0.9579101800918579, 'rewards/rejected': 0.12216491997241974, 'rewards/accuracies': 0.793749988079071, 'rewards/margins': 0.836230456829071, 'logps/chosen': -259.95001220703125, 'logps/rejected': -128.27499389648438, 'logits/chosen': -6.315625190734863, 'logits/rejected': -6.662499904632568, 'epoch': 0.35}
{'loss': 0.5552, 'grad_norm': 27.518543243408203, 'learning_rate': 1.4240422721268165e-07, 'rewards/chosen': 0.8622070550918579, 'rewards/rejected': 0.18437500298023224, 'rewards/accuracies': 0.793749988079071, 'rewards/margins': 0.679028332233429, 'logps/chosen': -220.39999389648438, 'logps/rejected': -141.3000030517578, 'logits/chosen': -6.384375095367432, 'logits/rejected': -6.465624809265137, 'epoch': 0.36}
{'loss': 0.5231, 'grad_norm': 78.53776550292969, 'learning_rate': 1.4504623513870542e-07, 'rewards/chosen': 1.265039086341858, 'rewards/rejected': 0.17197266221046448, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.0910155773162842, 'logps/chosen': -330.6499938964844, 'logps/rejected': -184.125, 'logits/chosen': -6.181250095367432, 'logits/rejected': -6.471875190734863, 'epoch': 0.36}
{'loss': 0.5543, 'grad_norm': 47.0493049621582, 'learning_rate': 1.4768824306472917e-07, 'rewards/chosen': 1.1990234851837158, 'rewards/rejected': 0.33665162324905396, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.8642578125, 'logps/chosen': -331.29998779296875, 'logps/rejected': -203.60000610351562, 'logits/chosen': -6.278124809265137, 'logits/rejected': -6.503125190734863, 'epoch': 0.37}
{'loss': 0.5463, 'grad_norm': 30.398590087890625, 'learning_rate': 1.5033025099075295e-07, 'rewards/chosen': 1.1150391101837158, 'rewards/rejected': 0.2708740234375, 'rewards/accuracies': 0.737500011920929, 'rewards/margins': 0.845898449420929, 'logps/chosen': -262.45001220703125, 'logps/rejected': -175.8249969482422, 'logits/chosen': -6.503125190734863, 'logits/rejected': -6.668749809265137, 'epoch': 0.38}
{'loss': 0.5076, 'grad_norm': 29.33940887451172, 'learning_rate': 1.5297225891677675e-07, 'rewards/chosen': 1.280664086341858, 'rewards/rejected': 0.27714842557907104, 'rewards/accuracies': 0.78125, 'rewards/margins': 1.00390625, 'logps/chosen': -306.3500061035156, 'logps/rejected': -180.6750030517578, 'logits/chosen': -6.353125095367432, 'logits/rejected': -6.596875190734863, 'epoch': 0.38}
{'loss': 0.5397, 'grad_norm': 40.108489990234375, 'learning_rate': 1.5561426684280053e-07, 'rewards/chosen': 1.338964819908142, 'rewards/rejected': 0.2892089784145355, 'rewards/accuracies': 0.8062499761581421, 'rewards/margins': 1.050878882408142, 'logps/chosen': -318.54998779296875, 'logps/rejected': -198.3000030517578, 'logits/chosen': -6.284375190734863, 'logits/rejected': -6.606249809265137, 'epoch': 0.39}
{'loss': 0.4798, 'grad_norm': 40.916481018066406, 'learning_rate': 1.582562747688243e-07, 'rewards/chosen': 1.433203101158142, 'rewards/rejected': 0.2992919981479645, 'rewards/accuracies': 0.7875000238418579, 'rewards/margins': 1.1328125, 'logps/chosen': -299.29998779296875, 'logps/rejected': -187.9499969482422, 'logits/chosen': -6.434374809265137, 'logits/rejected': -6.631249904632568, 'epoch': 0.4}
{'loss': 0.4878, 'grad_norm': 42.681724548339844, 'learning_rate': 1.6089828269484808e-07, 'rewards/chosen': 1.8054687976837158, 'rewards/rejected': 0.2697997987270355, 'rewards/accuracies': 0.8062499761581421, 'rewards/margins': 1.534570336341858, 'logps/chosen': -374.5, 'logps/rejected': -185.5749969482422, 'logits/chosen': -6.168749809265137, 'logits/rejected': -6.449999809265137, 'epoch': 0.4}
{'loss': 0.5389, 'grad_norm': 43.16702651977539, 'learning_rate': 1.6354029062087186e-07, 'rewards/chosen': 1.086328148841858, 'rewards/rejected': 0.04299316555261612, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.0408203601837158, 'logps/chosen': -220.9499969482422, 'logps/rejected': -114.6500015258789, 'logits/chosen': -6.525000095367432, 'logits/rejected': -6.515625, 'epoch': 0.41}
{'loss': 0.452, 'grad_norm': 66.23971557617188, 'learning_rate': 1.6618229854689563e-07, 'rewards/chosen': 1.3708984851837158, 'rewards/rejected': 0.1749267578125, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 1.1953125, 'logps/chosen': -277.54998779296875, 'logps/rejected': -151.5500030517578, 'logits/chosen': -6.28125, 'logits/rejected': -6.534375190734863, 'epoch': 0.42}
{'loss': 0.4383, 'grad_norm': 19.47817039489746, 'learning_rate': 1.688243064729194e-07, 'rewards/chosen': 1.0031249523162842, 'rewards/rejected': -0.0018066406482830644, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 1.005273461341858, 'logps/chosen': -196.10000610351562, 'logps/rejected': -135.0, 'logits/chosen': -6.478125095367432, 'logits/rejected': -6.715624809265137, 'epoch': 0.42}
