  0%|          | 0/4542 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                     
{'loss': 0.6949, 'grad_norm': 40.984535217285156, 'learning_rate': 5.9445178335535e-09, 'rewards/chosen': 0.0009265899425372481, 'rewards/rejected': 0.0033327103592455387, 'rewards/accuracies': 0.34375, 'rewards/margins': -0.0024055480025708675, 'logps/chosen': -447.8374938964844, 'logps/rejected': -256.7124938964844, 'logits/chosen': -6.064062595367432, 'logits/rejected': -6.1640625, 'epoch': 0.01}
{'loss': 0.6523, 'grad_norm': 35.28581237792969, 'learning_rate': 7.85997357992074e-08, 'rewards/chosen': 0.252420037984848, 'rewards/rejected': 0.04998283460736275, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.20227661728858948, 'logps/chosen': -427.63751220703125, 'logps/rejected': -149.14999389648438, 'logits/chosen': -6.103125095367432, 'logits/rejected': -6.6328125, 'epoch': 0.08}
{'loss': 0.6486, 'grad_norm': 28.13533592224121, 'learning_rate': 8.520475561426684e-08, 'rewards/chosen': 0.4023149609565735, 'rewards/rejected': -0.0045837401412427425, 'rewards/accuracies': 0.612500011920929, 'rewards/margins': 0.40664368867874146, 'logps/chosen': -395.0874938964844, 'logps/rejected': -263.9437561035156, 'logits/chosen': -6.139062404632568, 'logits/rejected': -6.346875190734863, 'epoch': 0.09}
{'loss': 0.6522, 'grad_norm': 32.952171325683594, 'learning_rate': 9.180977542932629e-08, 'rewards/chosen': 0.34869384765625, 'rewards/rejected': 0.08781051635742188, 'rewards/accuracies': 0.637499988079071, 'rewards/margins': 0.2608169615268707, 'logps/chosen': -322.01251220703125, 'logps/rejected': -179.80624389648438, 'logits/chosen': -6.401562690734863, 'logits/rejected': -6.754687309265137, 'epoch': 0.09}
{'loss': 0.6517, 'grad_norm': 24.65784454345703, 'learning_rate': 9.841479524438573e-08, 'rewards/chosen': 0.3076736330986023, 'rewards/rejected': 0.03747863695025444, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.2698104977607727, 'logps/chosen': -280.0249938964844, 'logps/rejected': -116.57499694824219, 'logits/chosen': -6.309374809265137, 'logits/rejected': -6.651562690734863, 'epoch': 0.1}
{'loss': 0.6568, 'grad_norm': 55.70375061035156, 'learning_rate': 1.0501981505944517e-07, 'rewards/chosen': 0.368194580078125, 'rewards/rejected': 0.09407462924718857, 'rewards/accuracies': 0.625, 'rewards/margins': 0.27423858642578125, 'logps/chosen': -291.4750061035156, 'logps/rejected': -158.77499389648438, 'logits/chosen': -6.165625095367432, 'logits/rejected': -6.574999809265137, 'epoch': 0.11}
{'loss': 0.6082, 'grad_norm': 30.309389114379883, 'learning_rate': 1.1162483487450462e-07, 'rewards/chosen': 0.68719482421875, 'rewards/rejected': 0.124822236597538, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.5618621706962585, 'logps/chosen': -457.8999938964844, 'logps/rejected': -205.03750610351562, 'logits/chosen': -6.010937690734863, 'logits/rejected': -6.637499809265137, 'epoch': 0.11}
{'loss': 0.6429, 'grad_norm': 29.951189041137695, 'learning_rate': 1.1822985468956406e-07, 'rewards/chosen': 0.4532836973667145, 'rewards/rejected': 0.06987456977367401, 'rewards/accuracies': 0.6937500238418579, 'rewards/margins': 0.382659912109375, 'logps/chosen': -280.2875061035156, 'logps/rejected': -181.3874969482422, 'logits/chosen': -6.2734375, 'logits/rejected': -6.521874904632568, 'epoch': 0.12}
{'loss': 0.6345, 'grad_norm': 31.374547958374023, 'learning_rate': 1.248348745046235e-07, 'rewards/chosen': 0.49748533964157104, 'rewards/rejected': 0.14396972954273224, 'rewards/accuracies': 0.731249988079071, 'rewards/margins': 0.35369873046875, 'logps/chosen': -297.17498779296875, 'logps/rejected': -154.30624389648438, 'logits/chosen': -6.260937690734863, 'logits/rejected': -6.65625, 'epoch': 0.13}
{'loss': 0.6355, 'grad_norm': 178.0768585205078, 'learning_rate': 1.3143989431968294e-07, 'rewards/chosen': 0.6368774175643921, 'rewards/rejected': 0.19374695420265198, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.4420837461948395, 'logps/chosen': -350.07501220703125, 'logps/rejected': -239.4875030517578, 'logits/chosen': -6.126562595367432, 'logits/rejected': -6.512499809265137, 'epoch': 0.13}
{'loss': 0.6283, 'grad_norm': 31.674394607543945, 'learning_rate': 1.380449141347424e-07, 'rewards/chosen': 0.53179931640625, 'rewards/rejected': 0.08799133449792862, 'rewards/accuracies': 0.668749988079071, 'rewards/margins': 0.4442192018032074, 'logps/chosen': -290.8125, 'logps/rejected': -194.08749389648438, 'logits/chosen': -6.21875, 'logits/rejected': -6.474999904632568, 'epoch': 0.14}
{'loss': 0.6249, 'grad_norm': 33.369285583496094, 'learning_rate': 1.4464993394980185e-07, 'rewards/chosen': 0.647412121295929, 'rewards/rejected': 0.13746872544288635, 'rewards/accuracies': 0.7250000238418579, 'rewards/margins': 0.510577380657196, 'logps/chosen': -319.8999938964844, 'logps/rejected': -181.03750610351562, 'logits/chosen': -6.229687690734863, 'logits/rejected': -6.525000095367432, 'epoch': 0.15}
{'loss': 0.5894, 'grad_norm': 21.90163230895996, 'learning_rate': 1.5125495376486128e-07, 'rewards/chosen': 0.955493152141571, 'rewards/rejected': 0.168121337890625, 'rewards/accuracies': 0.7437499761581421, 'rewards/margins': 0.786853015422821, 'logps/chosen': -479.0249938964844, 'logps/rejected': -242.5625, 'logits/chosen': -6.018750190734863, 'logits/rejected': -6.2421875, 'epoch': 0.15}
{'loss': 0.5771, 'grad_norm': 27.291624069213867, 'learning_rate': 1.5785997357992073e-07, 'rewards/chosen': 0.674755871295929, 'rewards/rejected': 0.08277282863855362, 'rewards/accuracies': 0.7749999761581421, 'rewards/margins': 0.591931164264679, 'logps/chosen': -291.42498779296875, 'logps/rejected': -136.3562469482422, 'logits/chosen': -6.246874809265137, 'logits/rejected': -6.498437404632568, 'epoch': 0.16}
{'loss': 0.596, 'grad_norm': 24.89169692993164, 'learning_rate': 1.6446499339498018e-07, 'rewards/chosen': 1.018823266029358, 'rewards/rejected': 0.17168274521827698, 'rewards/accuracies': 0.7250000238418579, 'rewards/margins': 0.847015380859375, 'logps/chosen': -386.11248779296875, 'logps/rejected': -170.875, 'logits/chosen': -6.084374904632568, 'logits/rejected': -6.2421875, 'epoch': 0.17}
{'loss': 0.587, 'grad_norm': 30.083072662353516, 'learning_rate': 1.710700132100396e-07, 'rewards/chosen': 0.5874878168106079, 'rewards/rejected': 0.05836791917681694, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.5294708013534546, 'logps/chosen': -206.4375, 'logps/rejected': -104.5250015258789, 'logits/chosen': -6.425000190734863, 'logits/rejected': -6.6328125, 'epoch': 0.17}
{'loss': 0.5468, 'grad_norm': 27.781658172607422, 'learning_rate': 1.7767503302509906e-07, 'rewards/chosen': 1.3043701648712158, 'rewards/rejected': 0.298828125, 'rewards/accuracies': 0.793749988079071, 'rewards/margins': 1.004614233970642, 'logps/chosen': -451.3500061035156, 'logps/rejected': -257.07501220703125, 'logits/chosen': -6.159375190734863, 'logits/rejected': -6.256249904632568, 'epoch': 0.18}
{'loss': 0.5512, 'grad_norm': 38.91016387939453, 'learning_rate': 1.8428005284015852e-07, 'rewards/chosen': 1.221289038658142, 'rewards/rejected': 0.1713874787092209, 'rewards/accuracies': 0.793749988079071, 'rewards/margins': 1.050134301185608, 'logps/chosen': -380.4624938964844, 'logps/rejected': -169.90625, 'logits/chosen': -6.295312404632568, 'logits/rejected': -6.509375095367432, 'epoch': 0.18}
{'loss': 0.5223, 'grad_norm': 49.54974365234375, 'learning_rate': 1.9088507265521794e-07, 'rewards/chosen': 1.323632836341858, 'rewards/rejected': 0.326516717672348, 'rewards/accuracies': 0.7875000238418579, 'rewards/margins': 0.996044933795929, 'logps/chosen': -366.45001220703125, 'logps/rejected': -224.3625030517578, 'logits/chosen': -6.076562404632568, 'logits/rejected': -6.385937690734863, 'epoch': 0.19}
{'loss': 0.5951, 'grad_norm': 78.64414978027344, 'learning_rate': 1.974900924702774e-07, 'rewards/chosen': 0.9115234613418579, 'rewards/rejected': 0.20209045708179474, 'rewards/accuracies': 0.762499988079071, 'rewards/margins': 0.7089599370956421, 'logps/chosen': -275.2250061035156, 'logps/rejected': -147.4375, 'logits/chosen': -6.251562595367432, 'logits/rejected': -6.396874904632568, 'epoch': 0.2}
{'loss': 0.5414, 'grad_norm': 43.12795639038086, 'learning_rate': 2.0409511228533685e-07, 'rewards/chosen': 1.758758544921875, 'rewards/rejected': 0.39802247285842896, 'rewards/accuracies': 0.7562500238418579, 'rewards/margins': 1.3607666492462158, 'logps/chosen': -465.9624938964844, 'logps/rejected': -260.04998779296875, 'logits/chosen': -6.115624904632568, 'logits/rejected': -6.110937595367432, 'epoch': 0.2}
{'loss': 0.5167, 'grad_norm': 36.52322769165039, 'learning_rate': 2.107001321003963e-07, 'rewards/chosen': 0.9886474609375, 'rewards/rejected': 0.09256591647863388, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.895922839641571, 'logps/chosen': -280.9375, 'logps/rejected': -168.10000610351562, 'logits/chosen': -6.4296875, 'logits/rejected': -6.6484375, 'epoch': 0.21}
{'loss': 0.5819, 'grad_norm': 26.76285743713379, 'learning_rate': 2.1730515191545573e-07, 'rewards/chosen': 0.761120617389679, 'rewards/rejected': 0.05307617038488388, 'rewards/accuracies': 0.706250011920929, 'rewards/margins': 0.708569347858429, 'logps/chosen': -219.88125610351562, 'logps/rejected': -146.9375, 'logits/chosen': -6.481249809265137, 'logits/rejected': -6.3671875, 'epoch': 0.22}
{'loss': 0.4934, 'grad_norm': 68.6809310913086, 'learning_rate': 2.2391017173051518e-07, 'rewards/chosen': 0.7306152582168579, 'rewards/rejected': -0.0093994140625, 'rewards/accuracies': 0.793749988079071, 'rewards/margins': 0.739794909954071, 'logps/chosen': -171.72500610351562, 'logps/rejected': -114.5562515258789, 'logits/chosen': -6.5703125, 'logits/rejected': -6.693749904632568, 'epoch': 0.22}
{'loss': 0.5066, 'grad_norm': 22.8704891204834, 'learning_rate': 2.3051519154557464e-07, 'rewards/chosen': 1.532958984375, 'rewards/rejected': 0.18786315619945526, 'rewards/accuracies': 0.7875000238418579, 'rewards/margins': 1.3444335460662842, 'logps/chosen': -385.7749938964844, 'logps/rejected': -192.75, 'logits/chosen': -6.306250095367432, 'logits/rejected': -6.301562309265137, 'epoch': 0.23}
{'loss': 0.4693, 'grad_norm': 42.803218841552734, 'learning_rate': 2.3712021136063406e-07, 'rewards/chosen': 1.347412109375, 'rewards/rejected': 0.07176513969898224, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.275781273841858, 'logps/chosen': -317.95001220703125, 'logps/rejected': -171.7687530517578, 'logits/chosen': -6.454687595367432, 'logits/rejected': -6.5078125, 'epoch': 0.24}
{'loss': 0.4665, 'grad_norm': 28.794153213500977, 'learning_rate': 2.437252311756935e-07, 'rewards/chosen': 2.05364990234375, 'rewards/rejected': 0.22710570693016052, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 1.823583960533142, 'logps/chosen': -473.48748779296875, 'logps/rejected': -241.80624389648438, 'logits/chosen': -6.420312404632568, 'logits/rejected': -6.551562309265137, 'epoch': 0.24}
{'loss': 0.4838, 'grad_norm': 19.03325080871582, 'learning_rate': 2.5033025099075294e-07, 'rewards/chosen': 0.84326171875, 'rewards/rejected': -0.05672607570886612, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.901660144329071, 'logps/chosen': -201.28750610351562, 'logps/rejected': -137.21249389648438, 'logits/chosen': -6.625, 'logits/rejected': -6.612500190734863, 'epoch': 0.25}
{'loss': 0.4657, 'grad_norm': 23.068422317504883, 'learning_rate': 2.569352708058124e-07, 'rewards/chosen': 1.698876976966858, 'rewards/rejected': 0.07656250149011612, 'rewards/accuracies': 0.78125, 'rewards/margins': 1.623193383216858, 'logps/chosen': -360.98748779296875, 'logps/rejected': -191.10000610351562, 'logits/chosen': -6.551562309265137, 'logits/rejected': -6.574999809265137, 'epoch': 0.26}
{'loss': 0.4118, 'grad_norm': 23.878219604492188, 'learning_rate': 2.6354029062087185e-07, 'rewards/chosen': 1.34423828125, 'rewards/rejected': -0.18157958984375, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.525976538658142, 'logps/chosen': -290.5249938964844, 'logps/rejected': -168.4375, 'logits/chosen': -6.659375190734863, 'logits/rejected': -6.721875190734863, 'epoch': 0.26}
{'loss': 0.4394, 'grad_norm': 17.54289436340332, 'learning_rate': 2.7014531043593133e-07, 'rewards/chosen': 0.8101135492324829, 'rewards/rejected': -0.4300170838832855, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 1.240209937095642, 'logps/chosen': -192.05624389648438, 'logps/rejected': -132.9875030517578, 'logits/chosen': -6.715624809265137, 'logits/rejected': -6.701562404632568, 'epoch': 0.27}
{'loss': 0.4505, 'grad_norm': 30.54502296447754, 'learning_rate': 2.7675033025099076e-07, 'rewards/chosen': 1.205102562904358, 'rewards/rejected': -0.3380065858364105, 'rewards/accuracies': 0.793749988079071, 'rewards/margins': 1.543359398841858, 'logps/chosen': -258.92498779296875, 'logps/rejected': -147.83749389648438, 'logits/chosen': -6.6875, 'logits/rejected': -6.701562404632568, 'epoch': 0.28}
{'loss': 0.4544, 'grad_norm': 41.58409881591797, 'learning_rate': 2.833553500660502e-07, 'rewards/chosen': 1.121252417564392, 'rewards/rejected': -0.34660643339157104, 'rewards/accuracies': 0.7875000238418579, 'rewards/margins': 1.468743920326233, 'logps/chosen': -273.6499938964844, 'logps/rejected': -124.01249694824219, 'logits/chosen': -6.684374809265137, 'logits/rejected': -6.759375095367432, 'epoch': 0.28}
{'loss': 0.4558, 'grad_norm': 24.762531280517578, 'learning_rate': 2.899603698811096e-07, 'rewards/chosen': 0.8989013433456421, 'rewards/rejected': -0.29118651151657104, 'rewards/accuracies': 0.768750011920929, 'rewards/margins': 1.1894928216934204, 'logps/chosen': -206.14999389648438, 'logps/rejected': -167.1374969482422, 'logits/chosen': -6.870312690734863, 'logits/rejected': -6.784375190734863, 'epoch': 0.29}
{'loss': 0.3484, 'grad_norm': 13.168050765991211, 'learning_rate': 2.965653896961691e-07, 'rewards/chosen': 1.656091332435608, 'rewards/rejected': -0.441864013671875, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 2.09765625, 'logps/chosen': -347.67498779296875, 'logps/rejected': -185.60000610351562, 'logits/chosen': -6.810937404632568, 'logits/rejected': -6.765625, 'epoch': 0.3}
{'loss': 0.4108, 'grad_norm': 47.1902961730957, 'learning_rate': 3.031704095112285e-07, 'rewards/chosen': 2.480059862136841, 'rewards/rejected': -0.06760253757238388, 'rewards/accuracies': 0.8187500238418579, 'rewards/margins': 2.5458984375, 'logps/chosen': -517.0499877929688, 'logps/rejected': -281.2875061035156, 'logits/chosen': -6.681250095367432, 'logits/rejected': -6.626562595367432, 'epoch': 0.3}
{'loss': 0.3711, 'grad_norm': 19.11127471923828, 'learning_rate': 3.09775429326288e-07, 'rewards/chosen': 0.8158935308456421, 'rewards/rejected': -0.9454101324081421, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 1.7603027820587158, 'logps/chosen': -200.89999389648438, 'logps/rejected': -109.5, 'logits/chosen': -7.010937690734863, 'logits/rejected': -6.704687595367432, 'epoch': 0.31}
{'loss': 0.3539, 'grad_norm': 15.624884605407715, 'learning_rate': 3.163804491413474e-07, 'rewards/chosen': 1.041053056716919, 'rewards/rejected': -0.971142590045929, 'rewards/accuracies': 0.84375, 'rewards/margins': 2.011914014816284, 'logps/chosen': -264.7250061035156, 'logps/rejected': -171.35000610351562, 'logits/chosen': -7.003125190734863, 'logits/rejected': -6.931250095367432, 'epoch': 0.32}
{'loss': 0.385, 'grad_norm': 34.65495300292969, 'learning_rate': 3.229854689564069e-07, 'rewards/chosen': 0.9996337890625, 'rewards/rejected': -1.1358153820037842, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 2.137890577316284, 'logps/chosen': -252.5500030517578, 'logps/rejected': -124.0875015258789, 'logits/chosen': -7.2265625, 'logits/rejected': -6.9765625, 'epoch': 0.32}
{'loss': 0.3406, 'grad_norm': 38.18862533569336, 'learning_rate': 3.295904887714663e-07, 'rewards/chosen': 0.861096203327179, 'rewards/rejected': -1.2557861804962158, 'rewards/accuracies': 0.856249988079071, 'rewards/margins': 2.116503953933716, 'logps/chosen': -223.91250610351562, 'logps/rejected': -117.0374984741211, 'logits/chosen': -7.306250095367432, 'logits/rejected': -7.107812404632568, 'epoch': 0.33}
  warnings.warn(                                 
{'eval_loss': 0.44023120403289795, 'eval_runtime': 137.9116, 'eval_samples_per_second': 6.91, 'eval_steps_per_second': 0.87, 'eval_rewards/chosen': 1.3582682609558105, 'eval_rewards/rejected': -0.6375269293785095, 'eval_rewards/accuracies': 0.7927083373069763, 'eval_rewards/margins': 1.9949920177459717, 'eval_logps/chosen': -364.61041259765625, 'eval_logps/rejected': -158.56146240234375, 'eval_logits/chosen': -7.023828029632568, 'eval_logits/rejected': -7.539843559265137, 'epoch': 0.33}
                                                       
{'loss': 0.3418, 'grad_norm': 18.907197952270508, 'learning_rate': 3.3619550858652576e-07, 'rewards/chosen': 1.641564965248108, 'rewards/rejected': -1.105126976966858, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 2.7469725608825684, 'logps/chosen': -374.7875061035156, 'logps/rejected': -231.3874969482422, 'logits/chosen': -7.139062404632568, 'logits/rejected': -7.026562690734863, 'epoch': 0.34}
{'loss': 0.3667, 'grad_norm': 34.407958984375, 'learning_rate': 3.428005284015852e-07, 'rewards/chosen': 1.092779517173767, 'rewards/rejected': -1.531347632408142, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 2.627148389816284, 'logps/chosen': -287.9750061035156, 'logps/rejected': -150.4375, 'logits/chosen': -7.326562404632568, 'logits/rejected': -7.048437595367432, 'epoch': 0.34}
{'loss': 0.3153, 'grad_norm': 35.32182693481445, 'learning_rate': 3.4940554821664466e-07, 'rewards/chosen': 0.8955322504043579, 'rewards/rejected': -1.6208007335662842, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 2.514843702316284, 'logps/chosen': -255.85000610351562, 'logps/rejected': -145.0500030517578, 'logits/chosen': -7.3203125, 'logits/rejected': -7.0703125, 'epoch': 0.35}
{'loss': 0.3366, 'grad_norm': 17.974706649780273, 'learning_rate': 3.560105680317041e-07, 'rewards/chosen': 0.9193054437637329, 'rewards/rejected': -1.221044898033142, 'rewards/accuracies': 0.8687499761581421, 'rewards/margins': 2.140856981277466, 'logps/chosen': -215.64999389648438, 'logps/rejected': -154.22500610351562, 'logits/chosen': -7.360937595367432, 'logits/rejected': -6.995312690734863, 'epoch': 0.36}
{'loss': 0.3479, 'grad_norm': 49.692604064941406, 'learning_rate': 3.6261558784676357e-07, 'rewards/chosen': 1.3124176263809204, 'rewards/rejected': -1.507568359375, 'rewards/accuracies': 0.84375, 'rewards/margins': 2.8228516578674316, 'logps/chosen': -323.98748779296875, 'logps/rejected': -199.9375, 'logits/chosen': -7.159375190734863, 'logits/rejected': -6.892187595367432, 'epoch': 0.36}
{'loss': 0.3461, 'grad_norm': 25.694360733032227, 'learning_rate': 3.6922060766182294e-07, 'rewards/chosen': 1.4668686389923096, 'rewards/rejected': -1.5889892578125, 'rewards/accuracies': 0.875, 'rewards/margins': 3.059765577316284, 'logps/chosen': -322.3999938964844, 'logps/rejected': -221.3874969482422, 'logits/chosen': -7.3046875, 'logits/rejected': -6.907812595367432, 'epoch': 0.37}
{'loss': 0.3119, 'grad_norm': 19.700395584106445, 'learning_rate': 3.758256274768824e-07, 'rewards/chosen': 1.2233428955078125, 'rewards/rejected': -1.5768829584121704, 'rewards/accuracies': 0.8687499761581421, 'rewards/margins': 2.799999952316284, 'logps/chosen': -255.875, 'logps/rejected': -193.1999969482422, 'logits/chosen': -7.606249809265137, 'logits/rejected': -7.3046875, 'epoch': 0.38}
{'loss': 0.2877, 'grad_norm': 16.931690216064453, 'learning_rate': 3.8243064729194185e-07, 'rewards/chosen': 1.3342773914337158, 'rewards/rejected': -1.6667358875274658, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 3.003124952316284, 'logps/chosen': -299.79998779296875, 'logps/rejected': -198.85000610351562, 'logits/chosen': -7.546875, 'logits/rejected': -7.185937404632568, 'epoch': 0.38}
{'loss': 0.3013, 'grad_norm': 15.667586326599121, 'learning_rate': 3.8903566710700133e-07, 'rewards/chosen': 1.378698706626892, 'rewards/rejected': -2.0560545921325684, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 3.435546875, 'logps/chosen': -311.6000061035156, 'logps/rejected': -220.39999389648438, 'logits/chosen': -7.625, 'logits/rejected': -7.375, 'epoch': 0.39}
{'loss': 0.3101, 'grad_norm': 24.469146728515625, 'learning_rate': 3.9564068692206076e-07, 'rewards/chosen': 1.260717749595642, 'rewards/rejected': -2.2001953125, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 3.462109327316284, 'logps/chosen': -293.8125, 'logps/rejected': -211.4875030517578, 'logits/chosen': -7.832812309265137, 'logits/rejected': -7.387499809265137, 'epoch': 0.4}
{'loss': 0.2986, 'grad_norm': 11.826618194580078, 'learning_rate': 4.0224570673712024e-07, 'rewards/chosen': 1.9394347667694092, 'rewards/rejected': -2.2594237327575684, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 4.195703029632568, 'logps/chosen': -364.3374938964844, 'logps/rejected': -209.4375, 'logits/chosen': -7.573437690734863, 'logits/rejected': -7.248437404632568, 'epoch': 0.4}
{'loss': 0.2953, 'grad_norm': 17.908267974853516, 'learning_rate': 4.088507265521796e-07, 'rewards/chosen': 0.9567718505859375, 'rewards/rejected': -2.8780455589294434, 'rewards/accuracies': 0.887499988079071, 'rewards/margins': 3.8369140625, 'logps/chosen': -217.2375030517578, 'logps/rejected': -143.5625, 'logits/chosen': -7.889062404632568, 'logits/rejected': -7.295312404632568, 'epoch': 0.41}
{'loss': 0.2061, 'grad_norm': 16.31443214416504, 'learning_rate': 4.154557463672391e-07, 'rewards/chosen': 1.34918212890625, 'rewards/rejected': -3.1021485328674316, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 4.453515529632568, 'logps/chosen': -270.5874938964844, 'logps/rejected': -183.4499969482422, 'logits/chosen': -7.703125, 'logits/rejected': -7.285937309265137, 'epoch': 0.42}
{'loss': 0.2543, 'grad_norm': 12.248262405395508, 'learning_rate': 4.220607661822985e-07, 'rewards/chosen': 0.763702392578125, 'rewards/rejected': -3.917773485183716, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 4.682812690734863, 'logps/chosen': -193.46249389648438, 'logps/rejected': -174.0625, 'logits/chosen': -7.928124904632568, 'logits/rejected': -7.378125190734863, 'epoch': 0.42}
