  0%|          | 0/1605 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                   
{'loss': 0.6914, 'grad_norm': 51.316925048828125, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -119.625, 'logps/rejected': -75.25, 'logits/chosen': -6.40625, 'logits/rejected': -6.703125, 'epoch': 0.0}
{'loss': 0.6956, 'grad_norm': 68.06096649169922, 'learning_rate': 7.706679121905651e-10, 'rewards/chosen': -0.0172119140625, 'rewards/rejected': -0.04376220703125, 'rewards/accuracies': 0.625, 'rewards/margins': 0.02642822265625, 'logps/chosen': -137.75, 'logps/rejected': -137.5, 'logits/chosen': -6.359375, 'logits/rejected': -6.796875, 'epoch': 0.02}
{'loss': 0.7043, 'grad_norm': 399.9687805175781, 'learning_rate': 8.407286314806165e-10, 'rewards/chosen': 0.004638671875, 'rewards/rejected': 0.035919189453125, 'rewards/accuracies': 0.25, 'rewards/margins': -0.0313720703125, 'logps/chosen': -382.5, 'logps/rejected': -253.0, 'logits/chosen': -6.453125, 'logits/rejected': -7.53125, 'epoch': 0.02}
{'loss': 0.9268, 'grad_norm': 143.07403564453125, 'learning_rate': 9.107893507706679e-10, 'rewards/chosen': -0.051513671875, 'rewards/rejected': 0.2570343017578125, 'rewards/accuracies': 0.3125, 'rewards/margins': -0.30810546875, 'logps/chosen': -364.25, 'logps/rejected': -312.75, 'logits/chosen': -5.875, 'logits/rejected': -6.03125, 'epoch': 0.03}
{'loss': 0.6759, 'grad_norm': 52.866546630859375, 'learning_rate': 9.808500700607193e-10, 'rewards/chosen': 0.0427093505859375, 'rewards/rejected': 0.002349853515625, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.040252685546875, 'logps/chosen': -109.5, 'logps/rejected': -150.0, 'logits/chosen': -6.484375, 'logits/rejected': -6.03125, 'epoch': 0.03}
{'loss': 0.678, 'grad_norm': 46.109317779541016, 'learning_rate': 1.0509107893507706e-09, 'rewards/chosen': 0.05169677734375, 'rewards/rejected': 0.001739501953125, 'rewards/accuracies': 0.625, 'rewards/margins': 0.0499114990234375, 'logps/chosen': -122.25, 'logps/rejected': -44.3125, 'logits/chosen': -6.5625, 'logits/rejected': -6.359375, 'epoch': 0.03}
{'loss': 0.6904, 'grad_norm': 46.38005828857422, 'learning_rate': 1.120971508640822e-09, 'rewards/chosen': 0.014068603515625, 'rewards/rejected': -0.003173828125, 'rewards/accuracies': 0.5, 'rewards/margins': 0.0172119140625, 'logps/chosen': -92.25, 'logps/rejected': -126.0, 'logits/chosen': -6.28125, 'logits/rejected': -5.953125, 'epoch': 0.03}
{'loss': 0.8887, 'grad_norm': 511.6850280761719, 'learning_rate': 1.1910322279308732e-09, 'rewards/chosen': -0.018798828125, 'rewards/rejected': 0.1845703125, 'rewards/accuracies': 0.375, 'rewards/margins': -0.203704833984375, 'logps/chosen': -477.5, 'logps/rejected': -292.5, 'logits/chosen': -5.875, 'logits/rejected': -6.46875, 'epoch': 0.03}
{'loss': 0.7263, 'grad_norm': 308.1194763183594, 'learning_rate': 1.2610929472209248e-09, 'rewards/chosen': -0.012542724609375, 'rewards/rejected': 0.035400390625, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.0479736328125, 'logps/chosen': -387.75, 'logps/rejected': -403.5, 'logits/chosen': -6.546875, 'logits/rejected': -7.3125, 'epoch': 0.04}
{'loss': 0.7004, 'grad_norm': 54.754112243652344, 'learning_rate': 1.3311536665109763e-09, 'rewards/chosen': -0.012451171875, 'rewards/rejected': -0.01611328125, 'rewards/accuracies': 0.4375, 'rewards/margins': 0.003662109375, 'logps/chosen': -93.25, 'logps/rejected': -144.75, 'logits/chosen': -6.46875, 'logits/rejected': -6.359375, 'epoch': 0.04}
{'loss': 0.6831, 'grad_norm': 237.00283813476562, 'learning_rate': 1.4012143858010274e-09, 'rewards/chosen': 0.022705078125, 'rewards/rejected': -0.01177978515625, 'rewards/accuracies': 0.375, 'rewards/margins': 0.03448486328125, 'logps/chosen': -407.25, 'logps/rejected': -217.5, 'logits/chosen': -6.140625, 'logits/rejected': -6.375, 'epoch': 0.04}
{'loss': 0.7229, 'grad_norm': 88.35306549072266, 'learning_rate': 1.471275105091079e-09, 'rewards/chosen': -0.00225830078125, 'rewards/rejected': 0.031494140625, 'rewards/accuracies': 0.5625, 'rewards/margins': -0.03387451171875, 'logps/chosen': -140.0, 'logps/rejected': -187.5, 'logits/chosen': -6.5625, 'logits/rejected': -6.546875, 'epoch': 0.04}
{'loss': 0.8447, 'grad_norm': 782.4564819335938, 'learning_rate': 1.5413358243811302e-09, 'rewards/chosen': 0.05169677734375, 'rewards/rejected': 0.22052001953125, 'rewards/accuracies': 0.375, 'rewards/margins': -0.1680908203125, 'logps/chosen': -773.5, 'logps/rejected': -545.5, 'logits/chosen': -5.96875, 'logits/rejected': -6.5, 'epoch': 0.04}
{'loss': 0.7129, 'grad_norm': 446.88372802734375, 'learning_rate': 1.6113965436711816e-09, 'rewards/chosen': 0.00506591796875, 'rewards/rejected': 0.01613616943359375, 'rewards/accuracies': 0.375, 'rewards/margins': -0.011077880859375, 'logps/chosen': -591.0, 'logps/rejected': -112.25, 'logits/chosen': -6.078125, 'logits/rejected': -6.359375, 'epoch': 0.04}
{'loss': 0.6777, 'grad_norm': 53.49393844604492, 'learning_rate': 1.681457262961233e-09, 'rewards/chosen': 0.00391387939453125, 'rewards/rejected': -0.039306640625, 'rewards/accuracies': 0.5, 'rewards/margins': 0.0433349609375, 'logps/chosen': -127.0, 'logps/rejected': -53.875, 'logits/chosen': -6.65625, 'logits/rejected': -7.1875, 'epoch': 0.05}
{'loss': 0.7048, 'grad_norm': 266.70660400390625, 'learning_rate': 1.7515179822512844e-09, 'rewards/chosen': -0.004638671875, 'rewards/rejected': 0.00634765625, 'rewards/accuracies': 0.375, 'rewards/margins': -0.010986328125, 'logps/chosen': -503.0, 'logps/rejected': -421.75, 'logits/chosen': -6.234375, 'logits/rejected': -6.53125, 'epoch': 0.05}
{'loss': 0.6873, 'grad_norm': 163.32269287109375, 'learning_rate': 1.8215787015413357e-09, 'rewards/chosen': -0.05389404296875, 'rewards/rejected': -0.050140380859375, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.003662109375, 'logps/chosen': -164.5, 'logps/rejected': -86.75, 'logits/chosen': -5.90625, 'logits/rejected': -7.21875, 'epoch': 0.05}
{'loss': 0.7107, 'grad_norm': 456.5243225097656, 'learning_rate': 1.891639420831387e-09, 'rewards/chosen': -0.0489501953125, 'rewards/rejected': -0.02264404296875, 'rewards/accuracies': 0.375, 'rewards/margins': -0.026153564453125, 'logps/chosen': -479.0, 'logps/rejected': -258.75, 'logits/chosen': -6.359375, 'logits/rejected': -6.703125, 'epoch': 0.05}
{'loss': 0.6995, 'grad_norm': 269.3743591308594, 'learning_rate': 1.9617001401214386e-09, 'rewards/chosen': -0.0015869140625, 'rewards/rejected': 0.015655517578125, 'rewards/accuracies': 0.25, 'rewards/margins': -0.017333984375, 'logps/chosen': -482.0, 'logps/rejected': -201.5, 'logits/chosen': -5.90625, 'logits/rejected': -6.953125, 'epoch': 0.05}
{'loss': 0.7251, 'grad_norm': 232.44215393066406, 'learning_rate': 2.03176085941149e-09, 'rewards/chosen': -0.0376434326171875, 'rewards/rejected': 0.0191192626953125, 'rewards/accuracies': 0.375, 'rewards/margins': -0.056640625, 'logps/chosen': -499.75, 'logps/rejected': -325.0, 'logits/chosen': -6.453125, 'logits/rejected': -6.078125, 'epoch': 0.06}
{'loss': 0.7073, 'grad_norm': 57.15456008911133, 'learning_rate': 2.101821578701541e-09, 'rewards/chosen': -0.0172119140625, 'rewards/rejected': 0.0025634765625, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.019775390625, 'logps/chosen': -125.75, 'logps/rejected': -79.125, 'logits/chosen': -6.453125, 'logits/rejected': -6.84375, 'epoch': 0.06}
{'loss': 0.7239, 'grad_norm': 57.543880462646484, 'learning_rate': 2.1718822979915927e-09, 'rewards/chosen': 0.0078125, 'rewards/rejected': 0.03558349609375, 'rewards/accuracies': 0.5, 'rewards/margins': -0.02783203125, 'logps/chosen': -146.0, 'logps/rejected': -97.5, 'logits/chosen': -6.578125, 'logits/rejected': -6.953125, 'epoch': 0.06}
{'loss': 0.7439, 'grad_norm': 309.76171875, 'learning_rate': 2.241943017281644e-09, 'rewards/chosen': -0.057861328125, 'rewards/rejected': 0.01617431640625, 'rewards/accuracies': 0.3125, 'rewards/margins': -0.07421875, 'logps/chosen': -437.5, 'logps/rejected': -261.0, 'logits/chosen': -5.734375, 'logits/rejected': -6.296875, 'epoch': 0.06}
{'loss': 0.8267, 'grad_norm': 674.6602172851562, 'learning_rate': 2.3120037365716953e-09, 'rewards/chosen': 0.034423828125, 'rewards/rejected': 0.1717529296875, 'rewards/accuracies': 0.625, 'rewards/margins': -0.13751220703125, 'logps/chosen': -794.0, 'logps/rejected': -304.0, 'logits/chosen': -5.09375, 'logits/rejected': -5.828125, 'epoch': 0.06}
{'loss': 0.6792, 'grad_norm': 338.33074951171875, 'learning_rate': 2.3820644558617465e-09, 'rewards/chosen': 0.020263671875, 'rewards/rejected': -0.0001220703125, 'rewards/accuracies': 0.375, 'rewards/margins': 0.02032470703125, 'logps/chosen': -523.0, 'logps/rejected': -77.375, 'logits/chosen': -5.609375, 'logits/rejected': -7.09375, 'epoch': 0.07}
{'loss': 0.7471, 'grad_norm': 54.45563888549805, 'learning_rate': 2.4521251751517984e-09, 'rewards/chosen': -0.0517578125, 'rewards/rejected': 0.0445556640625, 'rewards/accuracies': 0.25, 'rewards/margins': -0.09619140625, 'logps/chosen': -96.25, 'logps/rejected': -122.25, 'logits/chosen': -6.8125, 'logits/rejected': -6.796875, 'epoch': 0.07}
{'loss': 0.6604, 'grad_norm': 50.12716293334961, 'learning_rate': 2.5221858944418495e-09, 'rewards/chosen': 0.0828857421875, 'rewards/rejected': 0.0062255859375, 'rewards/accuracies': 0.625, 'rewards/margins': 0.07647705078125, 'logps/chosen': -95.5, 'logps/rejected': -75.25, 'logits/chosen': -6.5, 'logits/rejected': -6.828125, 'epoch': 0.07}
{'loss': 0.698, 'grad_norm': 403.1296081542969, 'learning_rate': 2.5922466137319006e-09, 'rewards/chosen': 0.050140380859375, 'rewards/rejected': 0.02618408203125, 'rewards/accuracies': 0.375, 'rewards/margins': 0.02398681640625, 'logps/chosen': -544.5, 'logps/rejected': -105.0, 'logits/chosen': -6.140625, 'logits/rejected': -6.0625, 'epoch': 0.07}
{'loss': 0.6501, 'grad_norm': 349.4463195800781, 'learning_rate': 2.6623073330219526e-09, 'rewards/chosen': 0.0078125, 'rewards/rejected': -0.0523681640625, 'rewards/accuracies': 0.375, 'rewards/margins': 0.0603485107421875, 'logps/chosen': -435.75, 'logps/rejected': -247.75, 'logits/chosen': -5.875, 'logits/rejected': -5.9375, 'epoch': 0.07}
{'loss': 0.7039, 'grad_norm': 416.2403869628906, 'learning_rate': 2.7323680523120037e-09, 'rewards/chosen': -0.0015869140625, 'rewards/rejected': 0.017578125, 'rewards/accuracies': 0.375, 'rewards/margins': -0.0191650390625, 'logps/chosen': -441.25, 'logps/rejected': -242.25, 'logits/chosen': -6.140625, 'logits/rejected': -6.03125, 'epoch': 0.07}
{'loss': 0.7351, 'grad_norm': 243.79299926757812, 'learning_rate': 2.8024287716020548e-09, 'rewards/chosen': -0.092529296875, 'rewards/rejected': -0.02081298828125, 'rewards/accuracies': 0.3125, 'rewards/margins': -0.07147216796875, 'logps/chosen': -341.5, 'logps/rejected': -211.25, 'logits/chosen': -6.25, 'logits/rejected': -6.734375, 'epoch': 0.08}
{'loss': 0.7017, 'grad_norm': 48.97854232788086, 'learning_rate': 2.8724894908921063e-09, 'rewards/chosen': 0.01953125, 'rewards/rejected': 0.0228271484375, 'rewards/accuracies': 0.25, 'rewards/margins': -0.00341796875, 'logps/chosen': -119.75, 'logps/rejected': -76.75, 'logits/chosen': -6.296875, 'logits/rejected': -6.71875, 'epoch': 0.08}
{'loss': 0.6727, 'grad_norm': 269.7806701660156, 'learning_rate': 2.942550210182158e-09, 'rewards/chosen': 0.01483154296875, 'rewards/rejected': -0.0413818359375, 'rewards/accuracies': 0.625, 'rewards/margins': 0.05620574951171875, 'logps/chosen': -437.5, 'logps/rejected': -229.0, 'logits/chosen': -5.734375, 'logits/rejected': -6.328125, 'epoch': 0.08}
{'loss': 0.6768, 'grad_norm': 82.84823608398438, 'learning_rate': 3.012610929472209e-09, 'rewards/chosen': 0.03125, 'rewards/rejected': -0.0142364501953125, 'rewards/accuracies': 0.4375, 'rewards/margins': 0.04547119140625, 'logps/chosen': -395.0, 'logps/rejected': -371.75, 'logits/chosen': -6.53125, 'logits/rejected': -6.625, 'epoch': 0.08}
{'loss': 0.6981, 'grad_norm': 58.0053825378418, 'learning_rate': 3.0826716487622605e-09, 'rewards/chosen': -0.00469207763671875, 'rewards/rejected': -0.011322021484375, 'rewards/accuracies': 0.3125, 'rewards/margins': 0.006622314453125, 'logps/chosen': -119.0, 'logps/rejected': -132.75, 'logits/chosen': -6.734375, 'logits/rejected': -7.015625, 'epoch': 0.08}
{'loss': 0.6924, 'grad_norm': 59.31699752807617, 'learning_rate': 3.152732368052312e-09, 'rewards/chosen': -0.03912353515625, 'rewards/rejected': -0.0872802734375, 'rewards/accuracies': 0.5, 'rewards/margins': 0.0482177734375, 'logps/chosen': -97.0, 'logps/rejected': -87.5, 'logits/chosen': -7.078125, 'logits/rejected': -7.390625, 'epoch': 0.09}
{'loss': 0.6913, 'grad_norm': 324.99688720703125, 'learning_rate': 3.222793087342363e-09, 'rewards/chosen': -0.0562744140625, 'rewards/rejected': -0.1143341064453125, 'rewards/accuracies': 0.4375, 'rewards/margins': 0.05810546875, 'logps/chosen': -1046.5, 'logps/rejected': -348.0, 'logits/chosen': -5.515625, 'logits/rejected': -6.25, 'epoch': 0.09}
{'loss': 0.7069, 'grad_norm': 54.33109664916992, 'learning_rate': 3.2928538066324146e-09, 'rewards/chosen': -0.0258331298828125, 'rewards/rejected': -0.35040283203125, 'rewards/accuracies': 0.375, 'rewards/margins': 0.32373046875, 'logps/chosen': -457.5, 'logps/rejected': -434.0, 'logits/chosen': -6.0625, 'logits/rejected': -6.109375, 'epoch': 0.09}
{'loss': 0.7026, 'grad_norm': 93.65180969238281, 'learning_rate': 3.362914525922466e-09, 'rewards/chosen': 0.014129638671875, 'rewards/rejected': 0.00543212890625, 'rewards/accuracies': 0.5, 'rewards/margins': 0.00850677490234375, 'logps/chosen': -180.0, 'logps/rejected': -82.125, 'logits/chosen': -6.40625, 'logits/rejected': -7.21875, 'epoch': 0.09}
{'loss': 0.7336, 'grad_norm': 49.09991455078125, 'learning_rate': 3.4329752452125173e-09, 'rewards/chosen': -0.032958984375, 'rewards/rejected': 0.02410888671875, 'rewards/accuracies': 0.375, 'rewards/margins': -0.0570068359375, 'logps/chosen': -106.5, 'logps/rejected': -109.25, 'logits/chosen': -6.4375, 'logits/rejected': -6.734375, 'epoch': 0.09}
{'loss': 0.7251, 'grad_norm': 634.9849853515625, 'learning_rate': 3.5030359645025688e-09, 'rewards/chosen': -0.05698394775390625, 'rewards/rejected': 0.00115966796875, 'rewards/accuracies': 0.375, 'rewards/margins': -0.05841064453125, 'logps/chosen': -932.5, 'logps/rejected': -327.875, 'logits/chosen': -5.5625, 'logits/rejected': -7.125, 'epoch': 0.1}
{'loss': 0.7468, 'grad_norm': 55.4889030456543, 'learning_rate': 3.5730966837926203e-09, 'rewards/chosen': -0.087646484375, 'rewards/rejected': 0.01519775390625, 'rewards/accuracies': 0.125, 'rewards/margins': -0.102813720703125, 'logps/chosen': -132.25, 'logps/rejected': -110.5, 'logits/chosen': -6.609375, 'logits/rejected': -6.71875, 'epoch': 0.1}
{'loss': 0.6777, 'grad_norm': 50.11548614501953, 'learning_rate': 3.6431574030826714e-09, 'rewards/chosen': 0.00390625, 'rewards/rejected': -0.0377197265625, 'rewards/accuracies': 0.5, 'rewards/margins': 0.041595458984375, 'logps/chosen': -119.5, 'logps/rejected': -68.625, 'logits/chosen': -6.4375, 'logits/rejected': -6.765625, 'epoch': 0.1}
{'loss': 0.7407, 'grad_norm': 359.6407470703125, 'learning_rate': 3.713218122372723e-09, 'rewards/chosen': -0.0250091552734375, 'rewards/rejected': 0.0378265380859375, 'rewards/accuracies': 0.25, 'rewards/margins': -0.062744140625, 'logps/chosen': -453.75, 'logps/rejected': -228.75, 'logits/chosen': -6.15625, 'logits/rejected': -6.390625, 'epoch': 0.1}
{'loss': 0.688, 'grad_norm': 48.61211013793945, 'learning_rate': 3.783278841662774e-09, 'rewards/chosen': 0.0560302734375, 'rewards/rejected': 0.00506591796875, 'rewards/accuracies': 0.625, 'rewards/margins': 0.051025390625, 'logps/chosen': -128.75, 'logps/rejected': -61.75, 'logits/chosen': -6.09375, 'logits/rejected': -6.984375, 'epoch': 0.1}
{'loss': 0.6836, 'grad_norm': 49.7994384765625, 'learning_rate': 3.8533395609528256e-09, 'rewards/chosen': 0.007781982421875, 'rewards/rejected': -0.040283203125, 'rewards/accuracies': 0.5, 'rewards/margins': 0.04833984375, 'logps/chosen': -119.25, 'logps/rejected': -151.0, 'logits/chosen': -6.46875, 'logits/rejected': -6.71875, 'epoch': 0.1}
{'loss': 0.7024, 'grad_norm': 292.4625244140625, 'learning_rate': 3.923400280242877e-09, 'rewards/chosen': 0.02490234375, 'rewards/rejected': 0.03424072265625, 'rewards/accuracies': 0.375, 'rewards/margins': -0.0091552734375, 'logps/chosen': -394.0, 'logps/rejected': -218.0, 'logits/chosen': -6.296875, 'logits/rejected': -7.109375, 'epoch': 0.11}
{'loss': 0.7305, 'grad_norm': 71.157958984375, 'learning_rate': 3.993460999532928e-09, 'rewards/chosen': -0.0452880859375, 'rewards/rejected': -0.00225830078125, 'rewards/accuracies': 0.25, 'rewards/margins': -0.04296875, 'logps/chosen': -176.0, 'logps/rejected': -81.0, 'logits/chosen': -6.53125, 'logits/rejected': -7.1875, 'epoch': 0.11}
{'loss': 0.6563, 'grad_norm': 102.939453125, 'learning_rate': 4.06352171882298e-09, 'rewards/chosen': 0.0281982421875, 'rewards/rejected': -0.17034912109375, 'rewards/accuracies': 0.5, 'rewards/margins': 0.197998046875, 'logps/chosen': -495.5, 'logps/rejected': -274.5, 'logits/chosen': -5.921875, 'logits/rejected': -7.15625, 'epoch': 0.11}
{'loss': 1.0437, 'grad_norm': 795.7935791015625, 'learning_rate': 4.133582438113031e-09, 'rewards/chosen': -0.40118408203125, 'rewards/rejected': 0.033203125, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.43389892578125, 'logps/chosen': -1044.0, 'logps/rejected': -512.5, 'logits/chosen': -5.390625, 'logits/rejected': -6.015625, 'epoch': 0.11}
{'loss': 0.7297, 'grad_norm': 59.007755279541016, 'learning_rate': 4.203643157403082e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.055419921875, 'rewards/accuracies': 0.25, 'rewards/margins': -0.0555419921875, 'logps/chosen': -146.75, 'logps/rejected': -104.0, 'logits/chosen': -5.921875, 'logits/rejected': -6.765625, 'epoch': 0.11}
{'loss': 0.6934, 'grad_norm': 93.98625183105469, 'learning_rate': 4.273703876693134e-09, 'rewards/chosen': -0.0125274658203125, 'rewards/rejected': -0.019561767578125, 'rewards/accuracies': 0.5, 'rewards/margins': 0.007049560546875, 'logps/chosen': -127.0, 'logps/rejected': -117.25, 'logits/chosen': -6.546875, 'logits/rejected': -6.4375, 'epoch': 0.12}
{'loss': 0.6992, 'grad_norm': 323.6829528808594, 'learning_rate': 4.3437645959831854e-09, 'rewards/chosen': 0.36480712890625, 'rewards/rejected': 0.38616943359375, 'rewards/accuracies': 0.375, 'rewards/margins': -0.022186279296875, 'logps/chosen': -433.0, 'logps/rejected': -463.5, 'logits/chosen': -6.609375, 'logits/rejected': -6.65625, 'epoch': 0.12}
{'loss': 0.6387, 'grad_norm': 681.8897705078125, 'learning_rate': 4.413825315273236e-09, 'rewards/chosen': 0.010955810546875, 'rewards/rejected': -0.121826171875, 'rewards/accuracies': 0.4375, 'rewards/margins': 0.13330078125, 'logps/chosen': -958.0, 'logps/rejected': -484.0, 'logits/chosen': -5.0, 'logits/rejected': -5.765625, 'epoch': 0.12}
{'loss': 0.6926, 'grad_norm': 43.86654281616211, 'learning_rate': 4.483886034563288e-09, 'rewards/chosen': 0.00543212890625, 'rewards/rejected': -0.013916015625, 'rewards/accuracies': 0.375, 'rewards/margins': 0.01922607421875, 'logps/chosen': -101.25, 'logps/rejected': -100.5, 'logits/chosen': -6.71875, 'logits/rejected': -6.890625, 'epoch': 0.12}
{'loss': 0.6214, 'grad_norm': 97.306640625, 'learning_rate': 4.553946753853339e-09, 'rewards/chosen': 0.12353515625, 'rewards/rejected': -0.04840087890625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.171875, 'logps/chosen': -770.0, 'logps/rejected': -510.0, 'logits/chosen': -5.21875, 'logits/rejected': -5.875, 'epoch': 0.12}
{'loss': 0.6705, 'grad_norm': 374.3900451660156, 'learning_rate': 4.624007473143391e-09, 'rewards/chosen': 0.01328277587890625, 'rewards/rejected': -0.1702880859375, 'rewards/accuracies': 0.375, 'rewards/margins': 0.183013916015625, 'logps/chosen': -1226.0, 'logps/rejected': -650.0, 'logits/chosen': -5.625, 'logits/rejected': -5.84375, 'epoch': 0.13}
{'loss': 0.7317, 'grad_norm': 53.124412536621094, 'learning_rate': 4.694068192433442e-09, 'rewards/chosen': -0.00628662109375, 'rewards/rejected': 0.069580078125, 'rewards/accuracies': 0.375, 'rewards/margins': -0.07611083984375, 'logps/chosen': -105.0, 'logps/rejected': -103.5, 'logits/chosen': -6.578125, 'logits/rejected': -7.046875, 'epoch': 0.13}
{'loss': 0.7151, 'grad_norm': 52.01777648925781, 'learning_rate': 4.764128911723493e-09, 'rewards/chosen': -0.02337646484375, 'rewards/rejected': -0.0050048828125, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.01849365234375, 'logps/chosen': -85.25, 'logps/rejected': -122.0, 'logits/chosen': -6.4375, 'logits/rejected': -6.34375, 'epoch': 0.13}
{'loss': 0.6682, 'grad_norm': 56.3122444152832, 'learning_rate': 4.834189631013545e-09, 'rewards/chosen': 0.00311279296875, 'rewards/rejected': -0.02886962890625, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.03204345703125, 'logps/chosen': -148.0, 'logps/rejected': -79.0, 'logits/chosen': -6.609375, 'logits/rejected': -7.125, 'epoch': 0.13}
{'loss': 0.6663, 'grad_norm': 58.46689224243164, 'learning_rate': 4.904250350303597e-09, 'rewards/chosen': 0.0062255859375, 'rewards/rejected': -0.0511474609375, 'rewards/accuracies': 0.5, 'rewards/margins': 0.057373046875, 'logps/chosen': -104.0, 'logps/rejected': -110.25, 'logits/chosen': -6.5, 'logits/rejected': -6.6875, 'epoch': 0.13}
{'loss': 0.6919, 'grad_norm': 59.2979850769043, 'learning_rate': 4.9743110695936475e-09, 'rewards/chosen': 0.004638671875, 'rewards/rejected': -0.0301513671875, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.03466796875, 'logps/chosen': -147.0, 'logps/rejected': -85.625, 'logits/chosen': -6.6875, 'logits/rejected': -6.78125, 'epoch': 0.13}
