  0%|          | 0/4545 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                    
{'loss': 0.7304, 'grad_norm': 61.97761917114258, 'learning_rate': 5.9445178335535e-10, 'rewards/chosen': -0.04407653957605362, 'rewards/rejected': 0.0009277343633584678, 'rewards/accuracies': 0.11249999701976776, 'rewards/margins': -0.04497070237994194, 'logps/chosen': -447.75, 'logps/rejected': -256.82501220703125, 'logits/chosen': -6.0625, 'logits/rejected': -6.162499904632568, 'epoch': 0.01}
{'loss': 0.6956, 'grad_norm': 49.757205963134766, 'learning_rate': 7.85997357992074e-09, 'rewards/chosen': -0.013018799014389515, 'rewards/rejected': -0.008052825927734375, 'rewards/accuracies': 0.40625, 'rewards/margins': -0.0050048828125, 'logps/chosen': -429.79998779296875, 'logps/rejected': -149.64999389648438, 'logits/chosen': -6.125, 'logits/rejected': -6.65625, 'epoch': 0.08}
{'loss': 0.6736, 'grad_norm': 320.1873474121094, 'learning_rate': 8.520475561426684e-09, 'rewards/chosen': 0.026343917474150658, 'rewards/rejected': -0.03560638427734375, 'rewards/accuracies': 0.46875, 'rewards/margins': 0.06210022047162056, 'logps/chosen': -398.75, 'logps/rejected': -264.3999938964844, 'logits/chosen': -6.162499904632568, 'logits/rejected': -6.375, 'epoch': 0.09}
{'loss': 0.6939, 'grad_norm': 324.3599853515625, 'learning_rate': 9.180977542932628e-09, 'rewards/chosen': 0.0027404786087572575, 'rewards/rejected': -0.00130462646484375, 'rewards/accuracies': 0.4312500059604645, 'rewards/margins': 0.0040191649459302425, 'logps/chosen': -325.6000061035156, 'logps/rejected': -180.89999389648438, 'logits/chosen': -6.425000190734863, 'logits/rejected': -6.784375190734863, 'epoch': 0.09}
{'loss': 0.7181, 'grad_norm': 34.059898376464844, 'learning_rate': 9.841479524438572e-09, 'rewards/chosen': -0.00054931640625, 'rewards/rejected': 0.03065795823931694, 'rewards/accuracies': 0.375, 'rewards/margins': -0.03121032752096653, 'logps/chosen': -283.29998779296875, 'logps/rejected': -116.7750015258789, 'logits/chosen': -6.34375, 'logits/rejected': -6.690625190734863, 'epoch': 0.1}
{'loss': 0.6936, 'grad_norm': 180.0369873046875, 'learning_rate': 1.0501981505944516e-08, 'rewards/chosen': 0.0017456054920330644, 'rewards/rejected': -0.0032638548873364925, 'rewards/accuracies': 0.45625001192092896, 'rewards/margins': 0.004992675967514515, 'logps/chosen': -295.3999938964844, 'logps/rejected': -159.6999969482422, 'logits/chosen': -6.209374904632568, 'logits/rejected': -6.618750095367432, 'epoch': 0.11}
{'loss': 0.7227, 'grad_norm': 602.474609375, 'learning_rate': 1.1162483487450462e-08, 'rewards/chosen': 0.02846374548971653, 'rewards/rejected': 0.03245849534869194, 'rewards/accuracies': 0.4312500059604645, 'rewards/margins': -0.0040191649459302425, 'logps/chosen': -464.6499938964844, 'logps/rejected': -206.4250030517578, 'logits/chosen': -6.053124904632568, 'logits/rejected': -6.703125, 'epoch': 0.11}
{'loss': 0.6845, 'grad_norm': 50.920188903808594, 'learning_rate': 1.1822985468956406e-08, 'rewards/chosen': 0.04641113430261612, 'rewards/rejected': -0.004437255673110485, 'rewards/accuracies': 0.44999998807907104, 'rewards/margins': 0.050811767578125, 'logps/chosen': -284.45001220703125, 'logps/rejected': -182.125, 'logits/chosen': -6.337500095367432, 'logits/rejected': -6.587500095367432, 'epoch': 0.12}
{'loss': 0.7149, 'grad_norm': 49.83602523803711, 'learning_rate': 1.248348745046235e-08, 'rewards/chosen': -0.01791992224752903, 'rewards/rejected': 0.016951750963926315, 'rewards/accuracies': 0.4000000059604645, 'rewards/margins': -0.03481139987707138, 'logps/chosen': -302.45001220703125, 'logps/rejected': -155.77499389648438, 'logits/chosen': -6.3125, 'logits/rejected': -6.731249809265137, 'epoch': 0.13}
{'loss': 0.7323, 'grad_norm': 504.11065673828125, 'learning_rate': 1.3143989431968294e-08, 'rewards/chosen': 0.01142272911965847, 'rewards/rejected': 0.05018310621380806, 'rewards/accuracies': 0.45625001192092896, 'rewards/margins': -0.03860015794634819, 'logps/chosen': -356.67498779296875, 'logps/rejected': -241.1999969482422, 'logits/chosen': -6.178124904632568, 'logits/rejected': -6.603125095367432, 'epoch': 0.13}
{'loss': 0.7046, 'grad_norm': 377.90972900390625, 'learning_rate': 1.380449141347424e-08, 'rewards/chosen': -0.01762695237994194, 'rewards/rejected': -0.0059684752486646175, 'rewards/accuracies': 0.35624998807907104, 'rewards/margins': -0.011592102237045765, 'logps/chosen': -296.3500061035156, 'logps/rejected': -194.75, 'logits/chosen': -6.262499809265137, 'logits/rejected': -6.546875, 'epoch': 0.14}
{'loss': 0.7116, 'grad_norm': 48.5986442565918, 'learning_rate': 1.4464993394980185e-08, 'rewards/chosen': -0.0026977539528161287, 'rewards/rejected': 0.0007369995000772178, 'rewards/accuracies': 0.4000000059604645, 'rewards/margins': -0.003387451171875, 'logps/chosen': -326.75, 'logps/rejected': -182.25, 'logits/chosen': -6.268750190734863, 'logits/rejected': -6.599999904632568, 'epoch': 0.15}
{'loss': 0.7128, 'grad_norm': 826.9734497070312, 'learning_rate': 1.5125495376486128e-08, 'rewards/chosen': 0.03603210300207138, 'rewards/rejected': 0.00298309326171875, 'rewards/accuracies': 0.42500001192092896, 'rewards/margins': 0.03311615064740181, 'logps/chosen': -488.1499938964844, 'logps/rejected': -244.10000610351562, 'logits/chosen': -6.046875, 'logits/rejected': -6.315625190734863, 'epoch': 0.15}
{'loss': 0.6896, 'grad_norm': 319.9150085449219, 'learning_rate': 1.5785997357992072e-08, 'rewards/chosen': 0.01994018629193306, 'rewards/rejected': 0.00954284705221653, 'rewards/accuracies': 0.41874998807907104, 'rewards/margins': 0.010388183407485485, 'logps/chosen': -298.3999938964844, 'logps/rejected': -137.02499389648438, 'logits/chosen': -6.290625095367432, 'logits/rejected': -6.587500095367432, 'epoch': 0.16}
{'loss': 0.6884, 'grad_norm': 39.77725601196289, 'learning_rate': 1.644649933949802e-08, 'rewards/chosen': 0.11232338100671768, 'rewards/rejected': 0.01017150841653347, 'rewards/accuracies': 0.44999998807907104, 'rewards/margins': 0.10216674953699112, 'logps/chosen': -395.95001220703125, 'logps/rejected': -172.5749969482422, 'logits/chosen': -6.121874809265137, 'logits/rejected': -6.328125, 'epoch': 0.17}
{'loss': 0.6995, 'grad_norm': 686.390625, 'learning_rate': 1.710700132100396e-08, 'rewards/chosen': 0.01846160925924778, 'rewards/rejected': 0.02241497114300728, 'rewards/accuracies': 0.42500001192092896, 'rewards/margins': -0.0039535523392260075, 'logps/chosen': -212.10000610351562, 'logps/rejected': -105.0, 'logits/chosen': -6.459374904632568, 'logits/rejected': -6.743750095367432, 'epoch': 0.17}
{'loss': 0.7234, 'grad_norm': 367.18157958984375, 'learning_rate': 1.7767503302509907e-08, 'rewards/chosen': 0.02607879601418972, 'rewards/rejected': 0.02517242357134819, 'rewards/accuracies': 0.3499999940395355, 'rewards/margins': 0.0008331298595294356, 'logps/chosen': -463.95001220703125, 'logps/rejected': -260.0249938964844, 'logits/chosen': -6.206250190734863, 'logits/rejected': -6.396874904632568, 'epoch': 0.18}
{'loss': 0.7012, 'grad_norm': 64.52909851074219, 'learning_rate': 1.842800528401585e-08, 'rewards/chosen': 0.08439788967370987, 'rewards/rejected': 0.02950439415872097, 'rewards/accuracies': 0.40625, 'rewards/margins': 0.05492553859949112, 'logps/chosen': -392.04998779296875, 'logps/rejected': -171.47500610351562, 'logits/chosen': -6.34375, 'logits/rejected': -6.65625, 'epoch': 0.18}
{'loss': 0.673, 'grad_norm': 481.0479736328125, 'learning_rate': 1.9088507265521795e-08, 'rewards/chosen': 0.08306274563074112, 'rewards/rejected': -0.0063156126998364925, 'rewards/accuracies': 0.5, 'rewards/margins': 0.08945922553539276, 'logps/chosen': -379.25, 'logps/rejected': -227.72500610351562, 'logits/chosen': -6.090624809265137, 'logits/rejected': -6.53125, 'epoch': 0.19}
{'loss': 0.696, 'grad_norm': 45.20180892944336, 'learning_rate': 1.974900924702774e-08, 'rewards/chosen': 0.04552306979894638, 'rewards/rejected': 0.0022140503861010075, 'rewards/accuracies': 0.46875, 'rewards/margins': 0.04337005689740181, 'logps/chosen': -284.0, 'logps/rejected': -149.35000610351562, 'logits/chosen': -6.234375, 'logits/rejected': -6.5, 'epoch': 0.2}
{'loss': 0.6589, 'grad_norm': 275.559326171875, 'learning_rate': 2.0409511228533686e-08, 'rewards/chosen': 0.33035582304000854, 'rewards/rejected': 0.01934967003762722, 'rewards/accuracies': 0.5, 'rewards/margins': 0.31117552518844604, 'logps/chosen': -481.95001220703125, 'logps/rejected': -264.0, 'logits/chosen': -6.087500095367432, 'logits/rejected': -6.215624809265137, 'epoch': 0.2}
{'loss': 0.7076, 'grad_norm': 56.215633392333984, 'learning_rate': 2.107001321003963e-08, 'rewards/chosen': 0.04265747219324112, 'rewards/rejected': 0.0058044432662427425, 'rewards/accuracies': 0.48124998807907104, 'rewards/margins': 0.036818694323301315, 'logps/chosen': -290.70001220703125, 'logps/rejected': -168.9499969482422, 'logits/chosen': -6.356249809265137, 'logits/rejected': -6.712500095367432, 'epoch': 0.21}
{'loss': 0.7445, 'grad_norm': 51.02286148071289, 'learning_rate': 2.1730515191545574e-08, 'rewards/chosen': 0.0029815672896802425, 'rewards/rejected': 0.032906342297792435, 'rewards/accuracies': 0.46875, 'rewards/margins': -0.02995147742331028, 'logps/chosen': -227.39999389648438, 'logps/rejected': -147.35000610351562, 'logits/chosen': -6.396874904632568, 'logits/rejected': -6.415625095367432, 'epoch': 0.22}
{'loss': 0.6946, 'grad_norm': 69.28193664550781, 'learning_rate': 2.239101717305152e-08, 'rewards/chosen': 0.04502563551068306, 'rewards/rejected': 0.03087768517434597, 'rewards/accuracies': 0.42500001192092896, 'rewards/margins': 0.014134978875517845, 'logps/chosen': -178.8000030517578, 'logps/rejected': -114.2750015258789, 'logits/chosen': -6.453125, 'logits/rejected': -6.790625095367432, 'epoch': 0.22}
{'loss': 0.6709, 'grad_norm': 34.739662170410156, 'learning_rate': 2.3051519154557462e-08, 'rewards/chosen': 0.20089110732078552, 'rewards/rejected': -0.008251952938735485, 'rewards/accuracies': 0.5062500238418579, 'rewards/margins': 0.2091064453125, 'logps/chosen': -400.04998779296875, 'logps/rejected': -194.89999389648438, 'logits/chosen': -6.125, 'logits/rejected': -6.290625095367432, 'epoch': 0.23}
{'loss': 0.6926, 'grad_norm': 139.931396484375, 'learning_rate': 2.3712021136063406e-08, 'rewards/chosen': 0.14461669325828552, 'rewards/rejected': 0.03372802585363388, 'rewards/accuracies': 0.45625001192092896, 'rewards/margins': 0.11090698093175888, 'logps/chosen': -330.6499938964844, 'logps/rejected': -172.4250030517578, 'logits/chosen': -6.278124809265137, 'logits/rejected': -6.543749809265137, 'epoch': 0.24}
{'loss': 0.6782, 'grad_norm': 60.869873046875, 'learning_rate': 2.437252311756935e-08, 'rewards/chosen': 0.2560791075229645, 'rewards/rejected': 0.0416412353515625, 'rewards/accuracies': 0.40625, 'rewards/margins': 0.21430663764476776, 'logps/chosen': -492.54998779296875, 'logps/rejected': -244.1999969482422, 'logits/chosen': -6.203125, 'logits/rejected': -6.568749904632568, 'epoch': 0.24}
{'loss': 0.6858, 'grad_norm': 34.44125747680664, 'learning_rate': 2.5033025099075294e-08, 'rewards/chosen': 0.0840301513671875, 'rewards/rejected': 0.01686554029583931, 'rewards/accuracies': 0.4937500059604645, 'rewards/margins': 0.067108154296875, 'logps/chosen': -209.89999389648438, 'logps/rejected': -136.60000610351562, 'logits/chosen': -6.381249904632568, 'logits/rejected': -6.618750095367432, 'epoch': 0.25}
{'loss': 0.6992, 'grad_norm': 479.9858703613281, 'learning_rate': 2.569352708058124e-08, 'rewards/chosen': 0.07872314751148224, 'rewards/rejected': 0.02285156212747097, 'rewards/accuracies': 0.4437499940395355, 'rewards/margins': 0.05579528957605362, 'logps/chosen': -377.54998779296875, 'logps/rejected': -191.64999389648438, 'logits/chosen': -6.234375, 'logits/rejected': -6.571875095367432, 'epoch': 0.26}
{'loss': 0.6774, 'grad_norm': 55.10557556152344, 'learning_rate': 2.6354029062087186e-08, 'rewards/chosen': 0.1739501953125, 'rewards/rejected': 0.01231460552662611, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.16175231337547302, 'logps/chosen': -303.1499938964844, 'logps/rejected': -166.375, 'logits/chosen': -6.321875095367432, 'logits/rejected': -6.71875, 'epoch': 0.26}
{'loss': 0.6999, 'grad_norm': 45.90869903564453, 'learning_rate': 2.701453104359313e-08, 'rewards/chosen': 0.09254150092601776, 'rewards/rejected': 0.026284407824277878, 'rewards/accuracies': 0.5062500238418579, 'rewards/margins': 0.06619872897863388, 'logps/chosen': -199.85000610351562, 'logps/rejected': -128.5, 'logits/chosen': -6.309374809265137, 'logits/rejected': -6.599999904632568, 'epoch': 0.27}
{'loss': 0.6818, 'grad_norm': 104.8524398803711, 'learning_rate': 2.7675033025099077e-08, 'rewards/chosen': 0.17500610649585724, 'rewards/rejected': 0.02112121507525444, 'rewards/accuracies': 0.45625001192092896, 'rewards/margins': 0.1539863646030426, 'logps/chosen': -269.79998779296875, 'logps/rejected': -144.27499389648438, 'logits/chosen': -6.25, 'logits/rejected': -6.571875095367432, 'epoch': 0.28}
{'loss': 0.6869, 'grad_norm': 68.59838104248047, 'learning_rate': 2.8335535006605014e-08, 'rewards/chosen': 0.13111571967601776, 'rewards/rejected': 0.05440216138958931, 'rewards/accuracies': 0.4749999940395355, 'rewards/margins': 0.07645263522863388, 'logps/chosen': -283.7749938964844, 'logps/rejected': -120.1500015258789, 'logits/chosen': -6.143750190734863, 'logits/rejected': -6.518750190734863, 'epoch': 0.28}
{'loss': 0.6839, 'grad_norm': 69.18516540527344, 'learning_rate': 2.8996036988110962e-08, 'rewards/chosen': 0.1331787109375, 'rewards/rejected': 0.06526489555835724, 'rewards/accuracies': 0.44999998807907104, 'rewards/margins': 0.06792297214269638, 'logps/chosen': -214.3249969482422, 'logps/rejected': -163.9499969482422, 'logits/chosen': -6.293749809265137, 'logits/rejected': -6.509375095367432, 'epoch': 0.29}
{'loss': 0.6452, 'grad_norm': 40.25138854980469, 'learning_rate': 2.9656538969616906e-08, 'rewards/chosen': 0.317678838968277, 'rewards/rejected': -0.020780181512236595, 'rewards/accuracies': 0.574999988079071, 'rewards/margins': 0.3384200930595398, 'logps/chosen': -362.54998779296875, 'logps/rejected': -181.375, 'logits/chosen': -6.196875095367432, 'logits/rejected': -6.525000095367432, 'epoch': 0.3}
{'loss': 0.6827, 'grad_norm': 66.06932830810547, 'learning_rate': 3.031704095112285e-08, 'rewards/chosen': 0.3486167788505554, 'rewards/rejected': 0.015106201171875, 'rewards/accuracies': 0.48124998807907104, 'rewards/margins': 0.33295899629592896, 'logps/chosen': -540.0, 'logps/rejected': -280.54998779296875, 'logits/chosen': -6.071875095367432, 'logits/rejected': -6.337500095367432, 'epoch': 0.3}
{'loss': 0.6695, 'grad_norm': 44.64848709106445, 'learning_rate': 3.09775429326288e-08, 'rewards/chosen': 0.17276306450366974, 'rewards/rejected': 0.0028808594215661287, 'rewards/accuracies': 0.5375000238418579, 'rewards/margins': 0.16998901963233948, 'logps/chosen': -208.10000610351562, 'logps/rejected': -99.9749984741211, 'logits/chosen': -6.287499904632568, 'logits/rejected': -6.375, 'epoch': 0.31}
{'loss': 0.6692, 'grad_norm': 254.34498596191406, 'learning_rate': 3.163804491413474e-08, 'rewards/chosen': 0.22804565727710724, 'rewards/rejected': -0.0037986754905432463, 'rewards/accuracies': 0.5375000238418579, 'rewards/margins': 0.23179931938648224, 'logps/chosen': -274.04998779296875, 'logps/rejected': -161.625, 'logits/chosen': -6.25, 'logits/rejected': -6.578125, 'epoch': 0.32}
{'loss': 0.6744, 'grad_norm': 59.2936897277832, 'learning_rate': 3.2298546895640685e-08, 'rewards/chosen': 0.27559202909469604, 'rewards/rejected': 0.039592742919921875, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.23583984375, 'logps/chosen': -260.79998779296875, 'logps/rejected': -112.44999694824219, 'logits/chosen': -6.337500095367432, 'logits/rejected': -6.550000190734863, 'epoch': 0.32}
{'loss': 0.6729, 'grad_norm': 57.01392364501953, 'learning_rate': 3.295904887714663e-08, 'rewards/chosen': 0.17359618842601776, 'rewards/rejected': 0.03309326246380806, 'rewards/accuracies': 0.550000011920929, 'rewards/margins': 0.14051666855812073, 'logps/chosen': -231.5, 'logps/rejected': -104.25, 'logits/chosen': -6.334374904632568, 'logits/rejected': -6.715624809265137, 'epoch': 0.33}
  warnings.warn(                               
{'eval_loss': 0.6432034373283386, 'eval_runtime': 107.3444, 'eval_samples_per_second': 8.878, 'eval_steps_per_second': 0.559, 'eval_rewards/chosen': 0.33326974511146545, 'eval_rewards/rejected': 0.06374673545360565, 'eval_rewards/accuracies': 0.6082175970077515, 'eval_rewards/margins': 0.2691940367221832, 'eval_logps/chosen': -375.9166564941406, 'eval_logps/rejected': -151.6666717529297, 'eval_logits/chosen': -6.02734375, 'eval_logits/rejected': -6.949479103088379, 'epoch': 0.33}
                                                       
{'loss': 0.6604, 'grad_norm': 43.816856384277344, 'learning_rate': 3.361955085865257e-08, 'rewards/chosen': 0.3167480528354645, 'rewards/rejected': 0.14706726372241974, 'rewards/accuracies': 0.5062500238418579, 'rewards/margins': 0.16968384385108948, 'logps/chosen': -389.5249938964844, 'logps/rejected': -219.8000030517578, 'logits/chosen': -6.15625, 'logits/rejected': -6.65625, 'epoch': 0.34}
{'loss': 0.6548, 'grad_norm': 47.242584228515625, 'learning_rate': 3.428005284015852e-08, 'rewards/chosen': 0.2726638913154602, 'rewards/rejected': 0.05580444261431694, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.21714477241039276, 'logps/chosen': -297.54998779296875, 'logps/rejected': -134.9499969482422, 'logits/chosen': -6.300000190734863, 'logits/rejected': -6.584374904632568, 'epoch': 0.34}
{'loss': 0.6694, 'grad_norm': 65.57242584228516, 'learning_rate': 3.494055482166446e-08, 'rewards/chosen': 0.2576538026332855, 'rewards/rejected': 0.030975341796875, 'rewards/accuracies': 0.5375000238418579, 'rewards/margins': 0.22644653916358948, 'logps/chosen': -263.54998779296875, 'logps/rejected': -128.83749389648438, 'logits/chosen': -6.303124904632568, 'logits/rejected': -6.721875190734863, 'epoch': 0.35}
{'loss': 0.6668, 'grad_norm': 41.59557342529297, 'learning_rate': 3.560105680317041e-08, 'rewards/chosen': 0.29039305448532104, 'rewards/rejected': 0.10592041164636612, 'rewards/accuracies': 0.612500011920929, 'rewards/margins': 0.18452148139476776, 'logps/chosen': -223.8000030517578, 'logps/rejected': -141.5749969482422, 'logits/chosen': -6.384375095367432, 'logits/rejected': -6.521874904632568, 'epoch': 0.36}
{'loss': 0.6279, 'grad_norm': 58.429786682128906, 'learning_rate': 3.6261558784676356e-08, 'rewards/chosen': 0.4251953065395355, 'rewards/rejected': 0.03952636569738388, 'rewards/accuracies': 0.6625000238418579, 'rewards/margins': 0.3859619200229645, 'logps/chosen': -334.54998779296875, 'logps/rejected': -184.5500030517578, 'logits/chosen': -6.159375190734863, 'logits/rejected': -6.537499904632568, 'epoch': 0.36}
{'loss': 0.6589, 'grad_norm': 53.115447998046875, 'learning_rate': 3.692206076618229e-08, 'rewards/chosen': 0.41313475370407104, 'rewards/rejected': 0.12559814751148224, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.28712159395217896, 'logps/chosen': -335.25, 'logps/rejected': -204.75, 'logits/chosen': -6.240624904632568, 'logits/rejected': -6.5625, 'epoch': 0.37}
{'loss': 0.6601, 'grad_norm': 434.5377502441406, 'learning_rate': 3.758256274768824e-08, 'rewards/chosen': 0.36762696504592896, 'rewards/rejected': 0.14979247748851776, 'rewards/accuracies': 0.5562499761581421, 'rewards/margins': 0.21831054985523224, 'logps/chosen': -266.3999938964844, 'logps/rejected': -176.52499389648438, 'logits/chosen': -6.487500190734863, 'logits/rejected': -6.71875, 'epoch': 0.38}
{'loss': 0.637, 'grad_norm': 47.95269775390625, 'learning_rate': 3.824306472919419e-08, 'rewards/chosen': 0.45012205839157104, 'rewards/rejected': 0.11375732719898224, 'rewards/accuracies': 0.6187499761581421, 'rewards/margins': 0.3366943299770355, 'logps/chosen': -310.6499938964844, 'logps/rejected': -181.5500030517578, 'logits/chosen': -6.3125, 'logits/rejected': -6.662499904632568, 'epoch': 0.38}
{'loss': 0.6378, 'grad_norm': 45.09102249145508, 'learning_rate': 3.890356671070013e-08, 'rewards/chosen': 0.40498656034469604, 'rewards/rejected': 0.11224975436925888, 'rewards/accuracies': 0.625, 'rewards/margins': 0.2934066653251648, 'logps/chosen': -323.54998779296875, 'logps/rejected': -199.25, 'logits/chosen': -6.240624904632568, 'logits/rejected': -6.643750190734863, 'epoch': 0.39}
{'loss': 0.635, 'grad_norm': 47.4371452331543, 'learning_rate': 3.9564068692206076e-08, 'rewards/chosen': 0.4789062440395355, 'rewards/rejected': 0.180084228515625, 'rewards/accuracies': 0.6625000238418579, 'rewards/margins': 0.2982238829135895, 'logps/chosen': -304.1499938964844, 'logps/rejected': -188.60000610351562, 'logits/chosen': -6.378125190734863, 'logits/rejected': -6.678124904632568, 'epoch': 0.4}
{'loss': 0.6295, 'grad_norm': 50.61137771606445, 'learning_rate': 4.022457067371202e-08, 'rewards/chosen': 0.662353515625, 'rewards/rejected': 0.076568603515625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.586621105670929, 'logps/chosen': -380.29998779296875, 'logps/rejected': -186.52499389648438, 'logits/chosen': -6.096875190734863, 'logits/rejected': -6.484375, 'epoch': 0.4}
{'loss': 0.6421, 'grad_norm': 48.324867248535156, 'learning_rate': 4.0885072655217964e-08, 'rewards/chosen': 0.4062866270542145, 'rewards/rejected': 0.03664550930261612, 'rewards/accuracies': 0.675000011920929, 'rewards/margins': 0.36921387910842896, 'logps/chosen': -224.85000610351562, 'logps/rejected': -114.625, 'logits/chosen': -6.471875190734863, 'logits/rejected': -6.546875, 'epoch': 0.41}
{'loss': 0.6369, 'grad_norm': 56.985931396484375, 'learning_rate': 4.154557463672391e-08, 'rewards/chosen': 0.4250732362270355, 'rewards/rejected': 0.1385200470685959, 'rewards/accuracies': 0.668749988079071, 'rewards/margins': 0.28767091035842896, 'logps/chosen': -282.20001220703125, 'logps/rejected': -151.60000610351562, 'logits/chosen': -6.184374809265137, 'logits/rejected': -6.568749904632568, 'epoch': 0.42}
{'loss': 0.6388, 'grad_norm': 45.740447998046875, 'learning_rate': 4.220607661822985e-08, 'rewards/chosen': 0.2641357481479645, 'rewards/rejected': 0.04121093824505806, 'rewards/accuracies': 0.699999988079071, 'rewards/margins': 0.22314453125, 'logps/chosen': -199.6999969482422, 'logps/rejected': -134.52499389648438, 'logits/chosen': -6.390625, 'logits/rejected': -6.765625, 'epoch': 0.42}
